parasite_leaf:,host_leaf
P116,H44
P117,H44
P74,H44
P57,H45
P94,H35
P94,H37
P95,H37
P72,H37
P112,H45
P113,H45
P58,H44
P88,H37
P89,H37
P65,H37
P61,H37
P43,H34
P122,H70
P123,H71
P13,H13
P52,H40
P53,H41
P106,H53
P107,H53
P84,H52
P69,H48
P86,H49
P86,H52
P87,H49
P87,H53
P71,H48
P126,H72
P127,H73
P105,H63
P25,H22
P108,H64
P109,H65
P55,H43
P51,H38
P82,H18
P83,H18
P81,H14
P81,H21
P120,H68
P121,H69
P118,H68
P119,H69
P124,H66
P125,H66
P111,H67
P103,H61
P14,H7
P14,H11
P15,H11
P100,H10
P101,H10
P76,H50
P77,H51
P31,H16
P31,H27
P78,H50
P79,H51
P98,H58
P99,H59
P96,H56
P97,H57
P91,H55
P114,H47
P115,H47
P93,H47
P35,H28
