parasite_leaf:,host_leaf
P27,H14
P27,H21
P26,H20
P49,H14
P49,H20
P48,H20
P29,H21
P51,H25
P51,H34
P50,H34
P68,H48
P69,H49
P70,H50
P71,H51
P106,H23
P107,H23
P104,H64
P105,H64
P87,H65
P75,H55
P102,H66
P103,H66
P89,H67
P55,H39
P37,H9
P37,H27
P90,H66
P91,H67
P92,H66
P93,H67
P57,H26
P57,H39
P39,H27
P64,H44
P65,H45
P53,H37
P45,H32
P80,H60
P81,H61
P66,H46
P67,H47
P22,H7
P22,H12
P96,H70
P97,H71
P16,H4
P16,H11
P110,H76
P111,H77
P109,H74
P73,H53
P84,H58
P85,H58
P79,H59
P94,H68
P95,H69
P83,H62
P100,H72
P101,H73
P98,H57
P99,H57
P76,H56
P61,H43
