parasite_leaf:,host_leaf
P50,H33
P51,H33
P146,H98
P147,H99
P137,H91
P133,H89
P31,H26
P138,H20
P139,H20
P118,H80
P119,H81
P15,H14
P39,H24
P39,H34
P88,H54
P89,H54
P71,H55
P73,H35
P73,H55
P72,H54
P41,H34
P48,H40
P49,H41
P69,H28
P69,H31
P140,H92
P141,H93
P35,H30
P46,H38
P47,H39
P120,H82
P121,H83
P95,H67
P100,H70
P101,H71
P84,H47
P85,H47
P92,H52
P93,H52
P67,H53
P63,H48
P96,H64
P97,H64
P91,H65
P134,H8
P135,H8
P60,H8
P78,H58
P79,H59
P122,H84
P123,H85
P115,H79
P107,H36
P107,H75
P106,H74
P56,H37
P56,H45
P124,H84
P125,H85
P117,H79
P108,H74
P109,H75
P111,H60
P111,H77
P110,H76
P126,H86
P127,H87
P128,H86
P129,H87
P131,H61
P131,H87
P130,H86
P148,H76
P149,H76
P113,H77
P144,H96
P145,H97
P103,H72
P142,H94
P143,H95
P99,H69
P87,H62
