parasite_leaf:,host_leaf
P12,H4
P12,H7
P13,H4
P13,H6
P48,H17
P48,H18
P160,H45
P161,H45
P100,H44
P43,H13
P43,H16
P63,H12
P63,H22
P150,H23
P150,H67
P151,H66
P58,H17
P58,H19
P206,H44
P207,H44
P103,H45
P216,H96
P217,H97
P205,H91
P145,H63
P137,H59
P146,H64
P147,H65
P112,H29
P112,H50
P113,H50
P158,H51
P158,H56
P159,H56
P198,H57
P199,H57
P138,H57
P139,H57
P132,H56
P188,H57
P189,H57
P128,H56
P45,H13
P45,H16
P210,H92
P211,H93
P153,H66
P65,H22
P162,H72
P163,H73
P93,H41
P73,H27
P37,H9
P37,H15
P55,H11
P55,H21
P81,H25
P81,H33
P80,H32
P143,H46
P143,H53
P142,H53
P116,H52
P192,H86
P193,H87
P194,H86
P195,H87
P87,H36
P82,H25
P82,H32
P178,H33
P179,H33
P119,H46
P119,H53
P118,H52
P190,H86
P191,H87
P89,H36
P154,H68
P155,H69
P180,H80
P181,H81
P134,H49
P135,H49
P85,H34
P115,H3
P115,H10
P200,H83
P201,H83
P214,H94
P215,H95
P177,H79
P26,H3
P26,H11
P66,H3
P66,H10
P212,H94
P213,H95
P183,H83
P175,H79
P172,H75
P173,H75
P168,H74
P141,H61
P15,H6
P46,H17
P46,H18
P98,H44
P99,H45
P202,H16
P203,H16
P208,H92
P209,H93
P149,H66
P61,H12
P61,H22
P164,H72
P165,H73
P166,H41
P167,H41
P75,H27
P170,H76
P171,H77
P157,H71
P196,H88
P197,H89
P187,H84
P91,H39
P23,H3
P23,H10
P22,H3
P22,H11
