parasite_leaf:,host_leaf
P110,H50
P111,H51
P204,H76
P205,H77
P177,H72
P236,H13
P237,H13
P234,H13
P235,H13
P200,H71
P174,H70
P57,H36
P41,H26
P37,H25
P120,H54
P121,H55
P122,H8
P122,H54
P123,H55
P54,H34
P55,H35
P51,H31
P124,H56
P125,H57
P53,H32
P17,H2
P17,H15
P60,H21
P60,H38
P230,H82
P231,H83
P145,H61
P222,H80
P223,H81
P166,H66
P167,H67
P95,H46
P232,H82
P233,H83
P147,H61
P224,H80
P225,H81
P181,H67
P184,H20
P185,H20
P160,H64
P161,H65
P139,H43
P139,H48
P138,H48
P214,H78
P215,H79
P108,H43
P108,H49
P109,H48
P73,H42
P148,H62
P149,H63
P186,H74
P187,H75
P98,H45
P99,H45
P168,H68
P169,H69
P113,H38
P113,H46
P112,H46
P164,H66
P165,H67
P182,H61
P183,H61
P228,H82
P229,H83
P220,H80
P221,H81
P31,H20
P178,H48
P179,H48
P208,H78
P209,H79
P75,H42
P226,H63
P227,H63
P152,H62
P202,H75
P203,H75
P190,H74
P198,H63
P199,H74
P218,H62
P219,H62
P192,H74
P193,H75
P162,H19
P162,H64
P206,H65
P207,H65
P170,H68
P171,H69
P85,H23
P85,H45
P87,H23
P87,H45
P172,H44
P172,H68
P173,H69
P216,H57
P217,H57
P210,H78
P211,H79
P103,H48
P77,H42
P150,H59
P150,H62
P151,H59
P151,H63
P188,H74
P189,H75
P212,H78
P213,H79
P105,H48
P79,H42
P156,H62
P157,H63
P194,H74
P195,H75
P158,H62
P159,H63
P196,H74
P197,H75
P19,H15
