parasite_leaf:,host_leaf
P82,H44
P83,H45
P102,H44
P103,H44
P85,H45
P37,H26
P40,H21
P40,H25
P119,H25
P119,H58
P138,H66
P139,H67
P108,H13
P108,H55
P109,H54
P150,H70
P151,H71
P111,H54
P25,H20
P34,H15
P34,H26
P126,H27
P127,H27
P148,H70
P149,H71
P107,H54
P19,H7
P19,H10
P142,H34
P143,H34
P55,H35
P140,H66
P141,H67
P121,H58
P64,H30
P144,H68
P145,H69
P146,H68
P147,H69
P5,H4
P136,H64
P137,H65
P95,H47
P116,H36
P116,H57
P117,H36
P117,H56
P86,H23
P86,H41
P87,H41
P134,H64
P135,H65
P93,H47
P73,H41
P132,H64
P133,H65
P91,H47
P69,H41
P130,H64
P131,H65
P89,H47
P67,H41
P27,H22
P98,H48
P99,H49
P61,H38
P104,H52
P105,H53
P122,H60
P123,H61
P79,H43
P81,H16
P81,H43
P124,H60
P125,H61
P152,H72
P153,H73
P156,H74
P157,H75
P128,H62
P129,H63
P100,H50
P101,H51
P59,H33
P59,H37
P154,H72
P155,H73
P158,H74
P159,H75
P53,H8
P53,H32
