parasite_leaf:,host_leaf
P70,H17
P70,H41
P136,H41
P137,H41
P106,H54
P107,H54
P75,H55
P19,H16
P64,H45
P65,H45
P60,H44
P100,H37
P101,H37
P20,H4
P20,H7
P21,H7
P57,H31
P57,H43
P56,H43
P134,H42
P135,H42
P132,H72
P133,H73
P99,H61
P33,H22
P33,H27
P58,H23
P59,H23
P41,H26
P41,H30
P92,H31
P92,H42
P93,H42
P55,H43
P142,H76
P143,H77
P129,H70
P121,H69
P111,H64
P156,H77
P157,H69
P144,H76
P131,H70
P123,H69
P113,H48
P113,H64
P67,H49
P29,H23
P146,H78
P147,H79
P115,H66
P45,H34
P150,H18
P151,H18
P124,H18
P160,H84
P161,H85
P108,H62
P109,H62
P103,H63
P104,H62
P105,H63
P77,H56
P126,H50
P127,H50
P90,H50
P116,H53
P117,H53
P96,H53
P72,H52
P84,H20
P84,H29
P85,H29
P148,H80
P149,H81
P95,H59
P118,H39
P118,H47
P119,H43
P87,H47
P152,H82
P153,H83
P154,H38
P155,H38
P81,H38
P158,H75
P159,H75
P138,H74
P140,H74
P141,H75
