parasite_leaf:,host_leaf
P36,H8
P36,H26
P174,H61
P175,H61
P90,H60
P136,H78
P137,H79
P170,H88
P171,H89
P172,H88
P173,H89
P186,H94
P187,H95
P192,H88
P193,H88
P169,H89
P188,H94
P189,H95
P93,H57
P93,H61
P160,H60
P161,H60
P190,H79
P191,H79
P138,H78
P73,H9
P73,H16
P128,H16
P129,H16
P24,H9
P24,H16
P71,H35
P71,H36
P120,H36
P121,H36
P114,H36
P144,H37
P145,H37
P162,H86
P163,H87
P99,H62
P184,H36
P185,H36
P95,H36
P176,H35
P176,H37
P177,H37
P134,H37
P127,H37
P164,H86
P165,H87
P101,H62
P54,H38
P55,H39
P45,H33
P141,H25
P141,H46
P152,H46
P153,H46
P69,H47
P23,H20
P142,H76
P143,H76
P166,H67
P166,H77
P167,H77
P132,H76
P133,H77
P107,H66
P35,H11
P35,H14
P58,H11
P58,H14
P178,H90
P179,H91
P180,H69
P181,H69
P110,H68
P146,H80
P147,H81
P123,H73
P113,H70
P158,H48
P159,H48
P75,H49
P31,H5
P31,H22
P182,H92
P183,H93
P108,H59
P108,H65
P150,H82
P151,H83
P105,H64
P89,H58
P102,H43
P103,H43
P43,H31
P154,H84
P155,H85
P156,H84
P157,H85
P148,H74
P149,H74
P125,H75
P79,H53
P77,H50
P118,H2
P118,H13
P119,H13
