parasite_leaf:,host_leaf
P216,H78
P217,H79
P226,H66
P227,H66
P210,H76
P211,H77
P85,H38
P19,H11
P19,H14
P183,H64
P183,H66
P218,H78
P219,H79
P177,H39
P177,H65
P87,H38
P184,H64
P184,H67
P185,H64
P185,H66
P212,H76
P213,H77
P89,H38
P254,H88
P255,H89
P169,H63
P171,H58
P171,H63
P256,H88
P257,H89
P262,H59
P263,H59
P128,H49
P129,H49
P258,H90
P259,H91
P109,H46
P260,H92
P261,H93
P244,H86
P245,H87
P153,H61
P119,H54
P230,H82
P231,H83
P59,H32
P238,H84
P239,H85
P99,H42
P222,H80
P223,H81
P67,H34
P240,H84
P241,H85
P101,H42
P224,H80
P225,H81
P69,H34
P47,H26
P51,H16
P51,H26
P50,H16
P50,H26
P246,H86
P247,H87
P155,H61
P248,H86
P249,H87
P157,H61
P121,H44
P121,H54
P232,H82
P233,H83
P250,H86
P251,H87
P159,H61
P252,H86
P253,H87
P161,H61
P123,H54
P234,H82
P235,H83
P61,H32
P242,H84
P243,H84
P237,H85
P97,H42
P221,H40
P221,H81
P220,H80
P166,H34
P167,H34
P147,H34
P23,H17
P228,H70
P229,H70
P191,H71
P115,H52
P57,H31
P214,H17
P215,H17
P162,H51
P112,H50
P186,H68
P187,H69
P189,H23
P189,H69
P188,H68
P33,H22
P134,H37
P134,H57
P135,H56
P196,H72
P197,H73
P137,H56
P164,H37
P164,H56
P165,H56
P194,H72
P195,H73
P206,H74
P207,H75
P41,H25
P141,H37
P141,H56
P200,H72
P201,H73
P202,H72
P203,H73
P143,H56
P198,H72
P199,H73
P139,H56
P208,H74
P209,H75
P82,H25
P83,H25
P192,H72
P193,H73
P131,H56
P264,H75
P265,H75
P204,H74
P39,H25
P172,H2
P173,H2
P17,H2
