parasite_leaf:,host_leaf
P76,H64
P77,H65
P126,H64
P127,H64
P79,H65
P66,H54
P67,H55
P53,H44
P120,H88
P121,H89
P81,H66
P57,H48
P122,H88
P123,H89
P83,H66
P59,H48
P86,H68
P87,H69
P112,H82
P113,H83
P71,H59
P69,H56
P118,H34
P119,H34
P85,H34
P64,H27
P65,H27
P72,H60
P73,H61
P96,H74
P97,H75
P98,H74
P99,H75
P31,H30
P32,H32
P33,H33
P19,H18
P100,H76
P101,H77
P106,H76
P107,H76
P103,H77
P116,H86
P117,H87
P49,H42
P45,H41
P108,H79
P109,H79
P124,H90
P125,H91
P74,H62
P75,H63
P55,H46
P90,H70
P91,H71
P114,H84
P115,H85
P111,H81
P93,H72
P61,H50
P38,H36
P39,H37
P40,H36
P41,H37
