parasite_leaf:,host_leaf
P5,H1
P5,H2
P104,H56
P105,H57
P51,H31
P110,H60
P111,H61
P31,H20
P47,H18
P47,H28
P82,H44
P83,H45
P90,H48
P91,H49
P40,H21
P40,H24
P112,H60
P113,H61
P33,H19
P33,H20
P84,H44
P85,H45
P92,H48
P93,H49
P49,H28
P68,H36
P69,H37
P72,H35
P73,H35
P88,H37
P89,H37
P70,H36
P65,H10
P65,H35
P36,H17
P37,H17
P28,H17
P109,H16
P109,H50
P118,H64
P119,H65
P95,H51
P98,H51
P99,H51
P116,H64
P117,H65
P21,H14
P100,H52
P101,H53
P43,H26
P45,H12
P45,H26
P66,H36
P67,H37
P61,H35
P52,H12
P52,H27
P102,H54
P103,H55
P81,H43
P11,H9
P106,H58
P107,H59
P75,H38
P86,H46
P87,H47
P114,H62
P115,H63
