parasite_leaf:,host_leaf
P134,H24
P135,H24
P49,H25
P142,H4
P143,H4
P137,H18
P20,H7
P20,H9
P21,H7
P21,H8
P114,H46
P115,H47
P116,H23
P116,H46
P117,H47
P112,H46
P113,H47
P156,H60
P157,H61
P129,H52
P88,H40
P89,H41
P110,H46
P111,H47
P158,H60
P159,H61
P131,H52
P90,H40
P91,H41
P162,H4
P163,H4
P98,H4
P13,H2
P13,H6
P10,H3
P10,H5
P34,H3
P34,H4
P35,H4
P58,H18
P59,H18
P80,H36
P81,H37
P62,H28
P63,H29
P54,H26
P55,H27
P122,H50
P123,H51
P132,H44
P133,H44
P138,H54
P139,H55
P95,H31
P95,H42
P150,H58
P151,H59
P152,H58
P153,H59
P97,H42
P124,H50
P125,H51
P105,H44
P140,H54
P141,H55
P148,H58
P149,H59
P93,H42
P52,H11
P52,H21
P144,H56
P145,H57
P119,H49
P77,H35
P106,H35
P107,H35
P147,H48
P147,H57
P146,H56
P121,H49
P108,H46
P109,H47
P154,H53
P154,H60
P155,H61
P127,H52
P160,H41
P161,H41
P86,H40
P100,H39
P101,H39
P84,H38
