parasite_leaf:,host_leaf
P54,H18
P55,H18
P92,H66
P93,H67
P77,H61
P99,H62
P99,H71
P102,H70
P103,H70
P81,H63
P100,H70
P101,H71
P83,H63
P86,H63
P87,H63
P96,H70
P97,H71
P112,H76
P113,H77
P65,H54
P33,H30
P88,H64
P89,H65
P45,H43
P39,H36
P94,H68
P95,H69
P41,H38
P84,H48
P85,H48
P74,H48
P53,H49
P31,H28
P108,H74
P109,H75
P110,H74
P111,H75
P51,H47
P106,H72
P107,H73
P11,H11
P90,H50
P91,H50
P62,H50
P57,H51
P66,H56
P67,H57
P59,H53
P36,H34
P37,H35
P46,H33
P47,H33
P25,H24
P70,H40
P70,H58
P71,H59
P72,H58
P73,H59
P43,H41
