parasite_leaf:,host_leaf
P112,H78
P113,H79
P114,H78
P115,H79
P19,H16
P120,H31
P121,H31
P38,H30
P130,H73
P131,H73
P102,H72
P83,H61
P60,H48
P61,H49
P43,H35
P132,H87
P133,H87
P124,H86
P53,H44
P96,H43
P97,H43
P56,H40
P56,H43
P146,H92
P147,H93
P58,H46
P59,H46
P55,H47
P98,H7
P98,H52
P99,H52
P89,H52
P65,H7
P65,H53
P66,H52
P67,H53
P140,H80
P141,H80
P117,H81
P107,H77
P87,H65
P77,H57
P84,H62
P85,H63
P80,H39
P81,H39
P142,H90
P143,H91
P144,H90
P145,H91
P95,H69
P122,H84
P123,H85
P105,H75
P101,H71
P93,H67
P32,H22
P32,H25
P126,H82
P127,H82
P119,H83
P29,H24
P72,H23
P72,H37
P73,H37
P44,H36
P36,H8
P36,H14
P90,H14
P90,H55
P138,H88
P139,H89
P136,H55
P136,H88
P137,H89
P71,H54
P134,H88
P135,H89
P69,H54
P128,H15
P128,H58
P129,H58
P79,H59
