parasite_leaf:,host_leaf
P70,H42
P71,H43
P104,H54
P105,H54
P97,H55
P124,H68
P125,H69
P126,H68
P127,H69
P115,H64
P83,H47
P102,H54
P103,H54
P99,H55
P122,H68
P123,H69
P117,H64
P85,H47
P66,H30
P66,H38
P67,H30
P67,H38
P86,H48
P87,H49
P49,H31
P15,H7
P15,H11
P62,H40
P63,H41
P37,H24
P31,H17
P31,H18
P72,H42
P73,H43
P88,H48
P89,H49
P61,H38
P51,H31
P76,H44
P77,H45
P78,H40
P79,H40
P65,H41
P39,H24
P112,H62
P113,H63
P23,H14
P18,H2
P18,H9
P45,H26
P45,H29
P44,H28
P46,H28
P47,H29
P94,H52
P95,H53
P53,H32
P33,H21
P75,H23
P75,H34
P108,H34
P109,H34
P100,H56
P101,H57
P68,H22
P69,H22
P106,H58
P107,H59
P120,H66
P121,H67
P111,H60
