parasite_leaf:,host_leaf
P160,H27
P161,H27
P41,H27
P42,H28
P43,H29
P154,H78
P155,H79
P79,H42
P86,H42
P87,H42
P91,H37
P91,H43
P156,H43
P156,H78
P157,H79
P158,H78
P159,H79
P77,H37
P77,H42
P152,H78
P153,H79
P146,H76
P147,H77
P139,H74
P52,H33
P52,H35
P53,H34
P60,H32
P60,H39
P104,H32
P104,H38
P105,H38
P92,H46
P93,H47
P44,H28
P45,H29
P39,H27
P148,H76
P149,H77
P168,H74
P169,H74
P150,H76
P151,H77
P143,H74
P74,H18
P74,H37
P116,H37
P116,H42
P117,H42
P82,H37
P82,H43
P55,H33
P55,H34
P174,H83
P175,H83
P164,H82
P108,H55
P109,H55
P102,H54
P172,H88
P173,H89
P63,H38
P94,H46
P95,H47
P170,H86
P171,H87
P135,H71
P65,H40
P124,H31
P125,H31
P118,H60
P119,H61
P166,H84
P167,H85
P163,H80
P123,H65
P99,H50
P110,H58
P111,H59
P126,H66
P127,H67
P121,H63
P114,H11
P115,H11
P69,H9
P69,H12
P130,H53
P131,H53
P100,H52
P136,H72
P137,H73
P133,H68
P28,H9
P28,H12
P176,H13
P177,H13
P180,H90
P181,H91
P182,H90
P183,H91
P178,H90
P179,H91
P128,H21
P129,H21
