parasite_leaf:,host_leaf
P46,H12
P46,H16
P47,H16
P25,H12
P25,H17
P164,H44
P165,H44
P75,H45
P146,H82
P147,H83
P170,H88
P171,H89
P105,H60
P100,H38
P100,H58
P101,H59
P38,H11
P38,H22
P39,H23
P11,H4
P11,H9
P28,H12
P28,H17
P29,H17
P26,H16
P76,H43
P76,H44
P77,H43
P77,H45
P148,H82
P149,H83
P150,H82
P151,H83
P172,H88
P173,H89
P107,H60
P116,H58
P117,H58
P124,H59
P125,H59
P186,H91
P187,H91
P174,H90
P109,H62
P176,H90
P177,H91
P111,H62
P69,H40
P168,H70
P169,H70
P123,H71
P180,H94
P181,H95
P179,H92
P188,H49
P189,H49
P182,H49
P158,H86
P159,H87
P99,H56
P41,H11
P41,H23
P166,H9
P167,H9
P66,H9
P56,H9
P5,H5
P137,H54
P137,H79
P136,H78
P93,H55
P162,H84
P163,H84
P153,H85
P79,H46
P132,H25
P133,H25
P35,H14
P35,H20
P160,H78
P161,H78
P139,H79
P95,H55
P154,H84
P155,H85
P144,H24
P144,H46
P145,H46
P45,H25
P37,H20
P23,H15
P140,H80
P141,H81
P156,H80
P157,H80
P143,H81
P130,H76
P131,H77
P114,H66
P115,H67
P126,H72
P127,H73
P128,H74
P129,H75
P184,H96
P185,H97
P55,H32
