parasite_leaf:,host_leaf
P74,H48
P75,H49
P124,H49
P125,H49
P103,H49
P76,H20
P76,H48
P27,H21
P70,H48
P71,H49
P72,H48
P73,H49
P29,H16
P29,H21
P64,H44
P65,H45
P92,H56
P93,H57
P62,H34
P63,H34
P96,H58
P97,H59
P82,H46
P83,H46
P100,H47
P100,H60
P101,H60
P116,H70
P117,H71
P105,H62
P56,H40
P57,H41
P118,H72
P119,H73
P107,H64
P79,H51
P60,H42
P61,H43
P112,H57
P113,H57
P120,H56
P121,H56
P13,H8
P13,H11
P12,H8
P12,H10
P84,H52
P85,H53
P87,H28
P87,H53
P86,H52
P37,H29
P66,H8
P66,H11
P114,H68
P115,H69
P88,H54
P89,H55
P90,H15
P90,H54
P91,H55
P19,H14
P17,H13
P110,H39
P111,H39
P52,H38
P122,H74
P123,H75
P109,H66
P80,H24
P81,H24
