parasite_leaf:,host_leaf
P24,H9
P25,H9
P124,H54
P125,H55
P47,H29
P45,H26
P88,H42
P89,H43
P96,H41
P97,H41
P112,H46
P113,H47
P102,H32
P102,H44
P103,H45
P39,H19
P39,H24
P104,H44
P105,H45
P106,H44
P107,H45
P90,H42
P91,H43
P81,H41
P114,H46
P115,H47
P41,H24
P92,H42
P93,H43
P83,H41
P94,H42
P95,H43
P85,H41
P110,H46
P111,H47
P100,H44
P101,H45
P37,H19
P37,H24
P122,H43
P123,H43
P86,H42
P77,H41
P108,H46
P109,H47
P98,H44
P99,H45
P35,H19
P35,H24
P32,H22
P33,H23
P42,H20
P43,H16
P19,H16
P60,H34
P61,H35
P62,H36
P63,H37
P50,H13
P51,H13
P120,H52
P121,H53
P119,H51
P11,H6
P11,H8
P116,H48
P117,H49
P17,H15
