180	27
180	39
180	35
180	44
180	24
180	9
180	8
180	0
180	28
180	18
180	30
180	37
180	2
180	22
180	7
180	3
180	32
180	17
180	43
180	13
180	4
180	20
180	12
180	42
180	16
180	36
180	46
180	45
180	5
180	11
180	21
180	40
180	33
180	15
180	31
180	34
180	10
180	14
180	6
180	29
180	19
180	41
180	23
180	38
180	66
180	0
181	11
181	9
181	2
181	12
181	8
181	0
181	28
181	16
181	17
181	24
181	21
181	43
181	40
181	30
181	22
181	32
181	42
181	46
181	44
181	4
181	7
181	31
181	13
181	18
181	10
181	36
181	27
181	34
181	14
181	35
181	20
181	29
181	37
181	33
181	45
181	19
181	6
181	39
181	3
181	5
181	15
181	41
181	23
181	38
181	66
181	0
182	35
182	43
182	39
182	8
182	3
182	27
182	30
182	16
182	17
182	24
182	22
182	20
182	28
182	37
182	46
182	0
182	4
182	18
182	9
182	2
182	12
182	42
182	36
182	13
182	32
182	7
182	44
182	11
182	45
182	5
182	21
182	40
182	33
182	15
182	31
182	34
182	10
182	14
182	6
182	29
182	19
182	41
182	23
182	38
182	66
182	0
183	40
183	32
183	7
183	20
183	42
183	10
183	43
183	46
183	34
183	4
183	6
184	23
184	17
184	18
184	21
185	41
186	38
187	9
187	42
187	32
187	24
187	0
187	7
187	8
187	18
187	22
187	16
187	44
187	13
187	12
187	39
187	43
187	36
187	2
187	30
187	3
187	20
187	28
187	4
187	17
187	46
187	35
187	37
187	27
187	11
187	45
187	5
187	21
187	40
187	33
187	15
187	31
187	34
187	10
187	14
187	6
187	29
187	19
187	41
187	23
187	38
187	66
187	0
188	21
188	5
188	0
188	22
188	35
188	46
188	12
188	27
188	10
188	32
188	30
188	43
188	16
188	36
188	42
188	24
188	66
188	0
189	8
189	39
189	43
189	27
189	3
189	0
189	17
189	37
189	22
189	20
189	18
189	30
189	2
189	32
189	7
189	28
189	44
189	16
189	24
189	9
189	35
189	46
189	13
189	4
189	12
189	42
189	36
189	11
189	45
189	5
189	21
189	40
189	33
189	15
189	31
189	34
189	10
189	14
189	6
189	29
189	19
189	41
189	38
189	0
190	66
191	41
192	41
