parasite_leaf:,host_leaf
P226,H45
P227,H45
P189,H45
P170,H44
P392,H66
P393,H67
P430,H70
P431,H71
P390,H66
P391,H67
P408,H68
P409,H69
P256,H18
P256,H47
P257,H47
P440,H72
P441,H73
P184,H10
P184,H19
P185,H8
P185,H13
P420,H47
P421,H47
P444,H72
P445,H73
P424,H45
P425,H45
P418,H47
P241,H37
P446,H72
P447,H73
P263,H5
P442,H72
P443,H73
P195,H47
P414,H10
P414,H19
P415,H19
P140,H7
P140,H11
P141,H36
P38,H8
P38,H12
P448,H72
P449,H73
P320,H54
P273,H55
P456,H49
P457,H28
P423,H49
P332,H32
P203,H17
P203,H27
P202,H37
P310,H22
P310,H37
P311,H37
P214,H22
P214,H37
P285,H24
P285,H39
P284,H36
P213,H41
P213,H43
P346,H59
P347,H40
P319,H57
P319,H59
P462,H74
P463,H75
P357,H62
P478,H76
P479,H77
P249,H53
P246,H43
P246,H52
P247,H53
P326,H60
P327,H61
P228,H21
P228,H40
P229,H37
P209,H40
P322,H33
P322,H55
P323,H38
P278,H33
P278,H54
P266,H40
P41,H6
P41,H14
P40,H8
P40,H13
P385,H48
P384,H61
P472,H74
P473,H75
P363,H62
P307,H59
P412,H52
P412,H56
P451,H54
P450,H71
P438,H70
P312,H44
P313,H44
P314,H35
P314,H44
P315,H44
P175,H35
P175,H45
P396,H34
P396,H66
P397,H67
P387,H55
P150,H7
P150,H11
P151,H11
P147,H7
P147,H11
P158,H26
P158,H29
P343,H59
P342,H29
P142,H38
P190,H24
P190,H39
P470,H74
P471,H75
P367,H62
P379,H44
P378,H39
P265,H39
P87,H26
P87,H29
P86,H28
P75,H17
P75,H27
P25,H7
P25,H11
P24,H7
P24,H10
P13,H4
P13,H6
P9,H2
P9,H5
P119,H22
P119,H37
P118,H22
P118,H36
P370,H36
P371,H37
P486,H37
P487,H40
P380,H37
P106,H23
P106,H32
P458,H36
P459,H36
P162,H40
P211,H26
P211,H29
P406,H15
P406,H68
P407,H69
P222,H45
P464,H74
P465,H75
P359,H62
P303,H59
P480,H76
P481,H77
P251,H53
P411,H47
P410,H59
P348,H59
P341,H40
P466,H74
P467,H75
P489,H74
P488,H62
P484,H76
P485,H77
P417,H55
P254,H35
P254,H44
P474,H74
P475,H74
P461,H75
P355,H62
P299,H59
P476,H76
P477,H77
P245,H53
P402,H11
P403,H48
P374,H60
P337,H60
P329,H61
P275,H33
P275,H55
P274,H54
P155,H41
P155,H42
P454,H62
P455,H62
P468,H74
P469,H75
P372,H59
P373,H59
P482,H76
P483,H77
P281,H45
P243,H53
P133,H40
P99,H23
P99,H32
P276,H54
P277,H55
P148,H25
P148,H35
P149,H36
P283,H22
P283,H37
P282,H37
P116,H36
P63,H12
P63,H21
P432,H70
P433,H71
P434,H70
P435,H71
P398,H66
P399,H67
P452,H71
P453,H66
P436,H70
P102,H17
P102,H27
P400,H50
P401,H50
P231,H30
P231,H51
P236,H30
P236,H50
P271,H10
P271,H19
P270,H51
P204,H45
P269,H22
P269,H37
P268,H44
P394,H66
P395,H67
P353,H5
P128,H38
P129,H39
P88,H26
P88,H28
P89,H26
P89,H29
P77,H17
P77,H27
P35,H8
P35,H12
P26,H7
P26,H10
P344,H11
P345,H49
P21,H2
P21,H5
P78,H17
P78,H26
P105,H26
P105,H28
P426,H64
P427,H64
P369,H65
P404,H68
P405,H69
P47,H6
P47,H15
P350,H37
P351,H37
P200,H22
P200,H37
P428,H70
P429,H71
P261,H22
P261,H37
P260,H37
P122,H22
P122,H36
P232,H50
P233,H51
P382,H50
P383,H50
P235,H51
P219,H31
P219,H49
P218,H48
P316,H48
P317,H44
P221,H49
P217,H31
P217,H49
P216,H48
P7,H2
P7,H5
