parasite_leaf:,host_leaf
P14,H5
P14,H6
P227,H19
P227,H26
P874,H27
P875,H27
P262,H24
P262,H29
P633,H52
P633,H71
P632,H70
P511,H26
P443,H42
P443,H53
P502,H58
P503,H59
P441,H2
P441,H4
P440,H19
P440,H27
P373,H27
P704,H73
P705,H26
P838,H78
P839,H60
P793,H79
P686,H28
P686,H62
P687,H62
P677,H9
P267,H7
P267,H20
P424,H30
P425,H30
P264,H30
P177,H31
P617,H15
P617,H69
P616,H68
P209,H22
P209,H34
P810,H80
P811,H81
P293,H9
P744,H56
P745,H56
P518,H56
P489,H57
P399,H32
P857,H25
P857,H30
P856,H44
P506,H58
P507,H59
P854,H45
P855,H76
P643,H40
P386,H39
P387,H39
P606,H39
P607,H39
P483,H38
P483,H57
P482,H56
P860,H56
P861,H56
P698,H56
P485,H57
P634,H70
P635,H71
P601,H41
P582,H54
P581,H64
P453,H55
P405,H49
P184,H27
P146,H26
P360,H21
P360,H47
P361,H46
P253,H27
P779,H49
P778,H74
P727,H75
P595,H66
P525,H46
P768,H76
P769,H77
P359,H46
P836,H80
P837,H53
P807,H81
P62,H12
P62,H14
P63,H12
P63,H15
P329,H35
P329,H45
P328,H44
P646,H34
P647,H60
P603,H4
P183,H24
P183,H29
P333,H35
P333,H45
P610,H44
P611,H9
P274,H34
P822,H34
P823,H34
P512,H34
P327,H35
P327,H45
P566,H44
P567,H44
P562,H44
P492,H38
P492,H56
P493,H57
P427,H31
P880,H74
P881,H74
P725,H75
P593,H66
P718,H57
P719,H57
P474,H38
P474,H56
P237,H39
P156,H26
P157,H27
P696,H54
P697,H32
P463,H55
P415,H29
P415,H49
P845,H56
P844,H80
P813,H81
P31,H6
P31,H9
P430,H47
P430,H50
P766,H76
P767,H77
P847,H44
P846,H46
P803,H20
P803,H81
P872,H80
P873,H70
P448,H54
P449,H55
P401,H49
P650,H63
P650,H72
P651,H73
P784,H62
P785,H62
P732,H31
P733,H31
P671,H53
P421,H27
P859,H62
P858,H32
P170,H30
P612,H68
P613,H69
P316,H44
P317,H45
P205,H22
P205,H34
P234,H23
P234,H38
P235,H23
P235,H39
P304,H27
P305,H27
P668,H26
P669,H40
P29,H6
P29,H9
P9,H2
P9,H4
P501,H39
P500,H32
P377,H32
P300,H32
P195,H17
P195,H33
P345,H34
P344,H4
P295,H23
P295,H39
P11,H2
P11,H5
P135,H12
P135,H15
P755,H49
P754,H68
P619,H69
P285,H7
P285,H20
P756,H34
P757,H40
P468,H44
P469,H27
P708,H60
P709,H60
P586,H35
P586,H44
P335,H35
P335,H45
P336,H44
P337,H45
P834,H55
P835,H27
P584,H55
P454,H54
P666,H49
P667,H26
P561,H27
P229,H12
P229,H15
P884,H70
P885,H70
P631,H71
P445,H42
P445,H53
P877,H4
P876,H59
P504,H58
P365,H21
P365,H46
P722,H74
P723,H75
P591,H66
P437,H47
P437,H51
P438,H47
P438,H50
P772,H76
P773,H77
P367,H46
P163,H24
P163,H28
P862,H65
P863,H71
P572,H64
P531,H60
