parasite_leaf:,host_leaf
P138,H19
P138,H22
P139,H22
P79,H22
P154,H66
P155,H67
P153,H64
P151,H62
P83,H43
P35,H18
P31,H17
P63,H18
P62,H31
P180,H30
P181,H30
P206,H49
P207,H40
P106,H48
P101,H47
P24,H7
P24,H12
P25,H13
P204,H76
P205,H77
P117,H22
P168,H61
P169,H41
P146,H60
P135,H44
P135,H56
P28,H9
P28,H14
P85,H34
P85,H39
P84,H9
P84,H15
P81,H39
P41,H8
P41,H21
P198,H74
P199,H75
P189,H72
P200,H74
P201,H75
P191,H72
P196,H74
P197,H75
P187,H72
P110,H26
P110,H50
P111,H51
P112,H50
P113,H51
P192,H74
P193,H75
P183,H72
P172,H70
P173,H71
P131,H54
P174,H70
P175,H71
P133,H54
P23,H7
P23,H13
P160,H68
P161,H69
P125,H52
P163,H53
P163,H69
P162,H68
P127,H52
P164,H68
P165,H69
P145,H36
P123,H52
P158,H68
P159,H69
P121,H52
P73,H34
P73,H39
P67,H35
P104,H33
P104,H36
P105,H36
P140,H58
P141,H59
P74,H40
P75,H41
P55,H28
P27,H9
P27,H15
P148,H60
P149,H61
P137,H56
P202,H76
P203,H77
P194,H74
P195,H75
P185,H72
P61,H22
P176,H50
P177,H50
P109,H51
P142,H54
P143,H54
P179,H67
P178,H70
P171,H71
P37,H7
P37,H13
P36,H7
P36,H13
P71,H34
P71,H39
P156,H68
P157,H69
P119,H52
P89,H12
P89,H35
P88,H35
P87,H15
