parasite_leaf:,host_leaf
P80,H25
P81,H25
P66,H24
P110,H34
P111,H35
P157,H38
P156,H32
P184,H15
P184,H37
P185,H37
P183,H37
P118,H36
P65,H21
P48,H2
P48,H5
P49,H5
P9,H5
P12,H2
P12,H4
P72,H26
P73,H27
P28,H5
P23,H6
P23,H9
P190,H41
P191,H25
P160,H41
P132,H40
P125,H38
P103,H31
P153,H29
P152,H19
P37,H5
P112,H21
P113,H34
P140,H42
P141,H43
P178,H5
P179,H38
P98,H27
P84,H27
P74,H13
P74,H26
P77,H13
P77,H27
P76,H26
P78,H13
P78,H26
P186,H27
P187,H38
P53,H12
P53,H16
P122,H16
P123,H16
P172,H48
P173,H49
P167,H47
P159,H34
P180,H29
P181,H29
P134,H40
P135,H41
P127,H38
P105,H18
P105,H31
P136,H40
P137,H41
P129,H38
P107,H31
P170,H48
P171,H49
P165,H47
P93,H29
P146,H44
P147,H45
P174,H45
P175,H45
P148,H10
P148,H44
P138,H40
P139,H41
P130,H5
P121,H5
P150,H42
P151,H42
P188,H43
P189,H43
P57,H21
P61,H14
P61,H23
P68,H22
P68,H24
P91,H5
P90,H25
P87,H25
P114,H36
P115,H37
P116,H36
P117,H37
P32,H7
P32,H14
P176,H29
P177,H41
P145,H29
P169,H46
P169,H49
P168,H48
P163,H47
P154,H5
P155,H5
