parasite_leaf:,host_leaf
P16,H9
P16,H11
P134,H56
P135,H57
P136,H56
P137,H57
P93,H46
P89,H45
P43,H10
P43,H26
P142,H55
P143,H55
P148,H59
P149,H59
P144,H58
P41,H25
P104,H50
P105,H51
P103,H48
P96,H33
P96,H35
P97,H35
P64,H34
P130,H41
P131,H37
P121,H26
P118,H41
P141,H48
P140,H40
P152,H60
P153,H61
P101,H42
P100,H29
P81,H26
P35,H21
P5,H3
P5,H5
P106,H52
P107,H53
P23,H11
P23,H12
P19,H9
P19,H10
P154,H60
P155,H61
P108,H43
P99,H19
P99,H25
P86,H28
P86,H42
P122,H17
P122,H29
P123,H29
P29,H16
P72,H7
P72,H30
P132,H56
P133,H57
P95,H46
P91,H27
P91,H45
P151,H53
P150,H31
P126,H31
P66,H23
P66,H36
P67,H37
P68,H36
P69,H37
P45,H12
P37,H22
P50,H17
P50,H28
P124,H29
P125,H29
P117,H41
P116,H30
P60,H30
P111,H28
P111,H42
P110,H31
P83,H26
P74,H30
P75,H30
P55,H31
P84,H42
P85,H43
P138,H29
P139,H29
P156,H34
P157,H34
P146,H16
P128,H16
