parasite_leaf:,host_leaf
P16,H4
P16,H6
P37,H6
P37,H25
P98,H40
P99,H40
P109,H22
P109,H41
P256,H41
P257,H41
P78,H29
P93,H22
P93,H41
P92,H22
P92,H40
P226,H70
P227,H71
P250,H80
P251,H81
P180,H35
P181,H61
P204,H35
P205,H35
P214,H28
P214,H35
P215,H64
P232,H72
P233,H73
P183,H37
P53,H15
P53,H18
P187,H48
P187,H55
P186,H55
P168,H55
P126,H54
P296,H92
P297,H93
P203,H54
P234,H9
P235,H9
P172,H34
P172,H49
P276,H35
P277,H35
P140,H48
P140,H55
P141,H41
P128,H48
P128,H54
P264,H86
P265,H87
P245,H77
P282,H90
P283,H91
P253,H30
P312,H35
P313,H96
P47,H24
P47,H29
P130,H54
P131,H55
P145,H34
P145,H49
P213,H34
P213,H49
P280,H90
P281,H91
P278,H90
P279,H91
P77,H35
P49,H24
P49,H29
P124,H47
P124,H52
P125,H53
P306,H94
P307,H95
P274,H40
P304,H94
P305,H95
P259,H85
P255,H83
P247,H79
P239,H74
P185,H64
P151,H25
P151,H43
P150,H43
P196,H19
P197,H19
P286,H19
P287,H90
P158,H21
P158,H32
P236,H32
P237,H68
P24,H18
P58,H12
P58,H14
P230,H72
P231,H73
P81,H31
P81,H37
P266,H36
P267,H36
P224,H36
P208,H30
P209,H40
P28,H10
P28,H17
P216,H53
P217,H53
P167,H20
P167,H61
P242,H50
P243,H50
P260,H51
P260,H58
P261,H58
P149,H51
P149,H59
P89,H26
P89,H39
P288,H92
P289,H93
P270,H40
P271,H40
P207,H40
P222,H40
P223,H29
P91,H41
P157,H23
P157,H56
P228,H70
P229,H71
P248,H80
P249,H81
P210,H37
P211,H59
P155,H55
P175,H31
P175,H36
P174,H36
P67,H18
P153,H20
P153,H61
P152,H60
P70,H21
P70,H32
P71,H33
P64,H9
P65,H9
P32,H9
P298,H92
P299,H93
P300,H92
P301,H93
P290,H92
P291,H93
P85,H39
P160,H44
P160,H62
P161,H63
P268,H88
P269,H89
P263,H72
P262,H32
P198,H32
P294,H92
P295,H93
P292,H92
P293,H93
P87,H39
P303,H73
P302,H55
P240,H69
P218,H68
P310,H96
P311,H97
P273,H41
P220,H68
P221,H69
P308,H96
P309,H97
P163,H44
P163,H63
P103,H27
P103,H45
