parasite_leaf:,host_leaf
P66,H10
P66,H18
P67,H19
P174,H28
P175,H28
P169,H29
P155,H22
P182,H26
P182,H32
P183,H33
P98,H19
P89,H19
P129,H11
P129,H23
P128,H19
P134,H16
P134,H20
P135,H20
P172,H24
P172,H30
P173,H31
P194,H18
P195,H18
P95,H15
P140,H23
P141,H12
P116,H11
P116,H22
P45,H13
P45,H15
P158,H15
P159,H15
P144,H20
P81,H21
P106,H15
P107,H15
P136,H14
P137,H21
P84,H12
P85,H12
P193,H25
P192,H28
P165,H29
P178,H32
P179,H33
P47,H4
P47,H11
P156,H23
P157,H20
P124,H22
P200,H15
P201,H30
P190,H18
P191,H18
P114,H18
P63,H19
P55,H4
P55,H11
P70,H13
P70,H14
P79,H16
P79,H21
P78,H20
P41,H13
P41,H15
P161,H11
P161,H22
P160,H21
P108,H12
P189,H11
P189,H23
P188,H12
P49,H5
P49,H12
P48,H13
P48,H14
P112,H13
P112,H15
P113,H15
P35,H12
P72,H13
P72,H15
P73,H12
P120,H22
P121,H23
P143,H19
P142,H23
P122,H22
P92,H14
P130,H23
P131,H12
P196,H22
P197,H22
P127,H10
P127,H18
P126,H12
P25,H4
P25,H11
P100,H19
P101,H19
P64,H18
P77,H16
P77,H21
P184,H20
P185,H20
P110,H6
P110,H17
P111,H17
P18,H7
P18,H8
P90,H7
P90,H8
P166,H28
P167,H29
P180,H32
P181,H33
P170,H30
P171,H31
P198,H9
P198,H25
P199,H33
P186,H27
P186,H28
P187,H32
P163,H29
P176,H26
P176,H32
P177,H33
