parasite_leaf:,host_leaf
P29,H4
P29,H6
P236,H18
P237,H60
P78,H18
P264,H18
P265,H18
P43,H6
P43,H19
P246,H46
P247,H55
P121,H47
P63,H7
P63,H31
P122,H46
P123,H47
P288,H70
P289,H70
P316,H78
P317,H79
P257,H69
P231,H64
P318,H78
P319,H79
P279,H70
P259,H69
P233,H64
P207,H63
P185,H58
P200,H12
P200,H34
P201,H34
P139,H51
P191,H50
P191,H58
P190,H58
P312,H78
P313,H79
P271,H70
P251,H69
P225,H64
P205,H63
P137,H51
P74,H14
P74,H37
P302,H76
P303,H77
P295,H74
P144,H36
P41,H6
P41,H19
P142,H30
P142,H47
P143,H27
P124,H46
P262,H18
P263,H18
P19,H4
P19,H7
P160,H48
P161,H42
P157,H28
P157,H43
P192,H60
P193,H61
P111,H44
P166,H54
P167,H55
P89,H12
P89,H34
P77,H36
P35,H5
P35,H15
P47,H9
P47,H10
P199,H8
P199,H17
P198,H52
P175,H52
P290,H67
P291,H67
P240,H66
P242,H66
P243,H67
P151,H52
P105,H34
P104,H38
P266,H32
P267,H32
P39,H6
P39,H19
P38,H6
P38,H18
P86,H7
P86,H31
P298,H31
P299,H31
P60,H7
P60,H30
P162,H54
P163,H55
P164,H54
P165,H55
P73,H36
P310,H78
P311,H79
P269,H70
P249,H69
P223,H64
P203,H63
P181,H58
P212,H51
P213,H51
P84,H20
P84,H23
P119,H10
P119,H32
P215,H19
P214,H57
P172,H56
P169,H36
P284,H72
P285,H73
P286,H72
P287,H73
P194,H60
P195,H61
P129,H48
P238,H22
P238,H44
P239,H52
P261,H59
P261,H63
P260,H44
P196,H60
P197,H61
P131,H48
P146,H44
P147,H44
P176,H42
P177,H42
P153,H42
P101,H43
P220,H25
P220,H29
P221,H29
P280,H41
P281,H26
P108,H41
P300,H76
P301,H77
P293,H74
P322,H32
P323,H32
P95,H32
P68,H19
P282,H72
P283,H73
P71,H34
P23,H9
P23,H10
P159,H15
P159,H51
P158,H51
P314,H78
P315,H79
P273,H68
P273,H70
P253,H69
P227,H64
P209,H63
P304,H76
P305,H77
P306,H74
P307,H74
P244,H58
P234,H58
P320,H78
P321,H79
P309,H54
P275,H70
P255,H65
P255,H69
P229,H64
P211,H63
P189,H50
P189,H58
P132,H26
P55,H16
P55,H27
P37,H17
