parasite_leaf:,host_leaf
P562,H34
P563,H19
P294,H34
P224,H34
P467,H44
P466,H34
P462,H34
P270,H34
P147,H30
P147,H35
P572,H64
P573,H65
P307,H11
P307,H27
P459,H34
P458,H48
P381,H49
P284,H38
P370,H48
P371,H49
P423,H27
P422,H42
P323,H24
P323,H38
P498,H58
P499,H58
P487,H59
P141,H15
P141,H16
P492,H58
P493,H59
P507,H43
P507,H58
P506,H58
P495,H59
P461,H39
P461,H48
P460,H19
P392,H26
P393,H26
P420,H52
P421,H53
P221,H15
P221,H17
P220,H9
P220,H29
P289,H33
P288,H29
P543,H56
P542,H28
P346,H28
P263,H28
P39,H10
P39,H13
P310,H27
P311,H27
P608,H26
P609,H26
P80,H14
P80,H21
P203,H24
P203,H38
P202,H37
P357,H23
P357,H43
P490,H58
P491,H59
P298,H36
P49,H5
P49,H11
P566,H61
P567,H13
P580,H64
P581,H65
P602,H66
P603,H49
P612,H68
P613,H69
P445,H56
P565,H54
P565,H56
P564,H55
P333,H47
P481,H16
P481,H41
P480,H16
P480,H41
P536,H20
P536,H36
P537,H29
P175,H26
P63,H15
P63,H17
P57,H8
P472,H10
P472,H13
P473,H13
P532,H53
P533,H53
P412,H52
P414,H52
P415,H53
P411,H6
P411,H53
P410,H52
P252,H2
P252,H6
P253,H13
P614,H68
P615,H69
P589,H66
P517,H61
P451,H56
P435,H55
P339,H40
P339,H47
P287,H8
P297,H11
P297,H27
P296,H41
P197,H26
P436,H45
P437,H45
P340,H32
P340,H45
P325,H45
P276,H44
P500,H33
P501,H35
P628,H33
P629,H33
P605,H33
P474,H17
P474,H50
P475,H50
P556,H62
P557,H63
P199,H37
P630,H63
P631,H36
P634,H62
P635,H48
P395,H50
P574,H64
P575,H65
P576,H64
P577,H65
P314,H34
P145,H30
P145,H35
P348,H25
P348,H31
P349,H36
P321,H25
P321,H31
P374,H48
P375,H49
P633,H68
P632,H48
P369,H49
P181,H38
P85,H18
P85,H23
P215,H24
P215,H38
P214,H19
P178,H19
P272,H44
P273,H45
P496,H58
P497,H59
P478,H33
P75,H14
P75,H20
P33,H10
P33,H13
P166,H11
P166,H27
P408,H52
P409,H53
P98,H26
P554,H62
P555,H63
P397,H50
P176,H30
P176,H34
P143,H30
P143,H35
P125,H25
P125,H31
P184,H24
P184,H39
P185,H24
P185,H38
P610,H68
P611,H69
P585,H66
P509,H61
P443,H56
P427,H55
P636,H47
P637,H42
P534,H41
P535,H41
P83,H18
P83,H23
P361,H37
P360,H19
P165,H27
P105,H11
P105,H27
P230,H19
P231,H29
P212,H26
P438,H26
P439,H26
P377,H39
P377,H49
P376,H48
P378,H48
P379,H49
P382,H48
P383,H49
P345,H28
P582,H38
P583,H53
P531,H42
P387,H38
P386,H29
P528,H29
P529,H29
P525,H54
P525,H56
P524,H56
P470,H28
P389,H9
P389,H28
P359,H13
P171,H9
P171,H29
P170,H27
P100,H26
P316,H37
P317,H37
P313,H37
P216,H29
P110,H9
P110,H28
P37,H10
P37,H13
P36,H10
P36,H13
P372,H48
P373,H49
P187,H38
P168,H9
P168,H28
P194,H9
P194,H29
P195,H37
P106,H15
P106,H17
P616,H68
P617,H69
P591,H66
P519,H61
P618,H68
P619,H69
P593,H66
P521,H61
P441,H56
P425,H55
P456,H47
P457,H47
P241,H41
P53,H10
P53,H13
P267,H36
P266,H28
P391,H34
P390,H29
P162,H20
P162,H36
P163,H20
P163,H36
P606,H50
P607,H50
P483,H50
P476,H50
P558,H62
P559,H63
P228,H37
P522,H34
P523,H49
P544,H44
P545,H44
P283,H45
P237,H30
P237,H34
P416,H52
P417,H53
P354,H44
P281,H45
P452,H44
P453,H53
P279,H45
P403,H17
P403,H50
P560,H62
P561,H63
P260,H28
P204,H33
P318,H16
P318,H41
P578,H31
P578,H64
P579,H65
P485,H55
P301,H19
P546,H41
P547,H59
P405,H41
P350,H47
P351,H8
P622,H68
P623,H69
P597,H66
P549,H36
P620,H68
P621,H69
P595,H66
P513,H61
P447,H56
P431,H55
P624,H68
P625,H69
P599,H66
P626,H68
P627,H69
P601,H66
P515,H61
P570,H56
P571,H56
P433,H55
P337,H47
P251,H41
P342,H35
P343,H35
P254,H33
P275,H32
P275,H45
P274,H44
P406,H52
P407,H53
P209,H20
P209,H37
P418,H52
P419,H53
P367,H11
P367,H26
P327,H38
P308,H36
P291,H23
P291,H43
P503,H44
P502,H37
P540,H38
P541,H38
P160,H25
P160,H31
P527,H34
P526,H59
P488,H58
P259,H42
P29,H2
P29,H6
P7,H1
P7,H2
P14,H7
P14,H9
P55,H2
P55,H6
P269,H7
P269,H8
P268,H7
P268,H8
P11,H2
P11,H6
