parasite_leaf:,host_leaf
P10,H2
P10,H5
P127,H16
P127,H37
P126,H36
P128,H36
P129,H37
P204,H44
P205,H45
P159,H40
P196,H29
P196,H31
P197,H31
P145,H21
P145,H27
P94,H30
P96,H29
P96,H30
P97,H31
P71,H24
P71,H28
P89,H29
P89,H31
P154,H29
P154,H30
P155,H36
P228,H50
P229,H51
P250,H48
P251,H48
P221,H49
P182,H42
P183,H43
P110,H23
P52,H22
P47,H15
P47,H19
P69,H12
P69,H16
P214,H9
P215,H9
P168,H38
P169,H38
P152,H23
P50,H22
P193,H30
P192,H39
P189,H35
P256,H38
P257,H38
P119,H19
P119,H35
P190,H36
P191,H35
P125,H37
P206,H44
P207,H45
P161,H40
P208,H44
P209,H45
P258,H44
P259,H30
P226,H44
P211,H45
P163,H40
P238,H31
P239,H31
P260,H30
P261,H48
P241,H30
P91,H31
P244,H51
P245,H51
P232,H50
P167,H4
P230,H50
P231,H51
P93,H29
P93,H31
P149,H2
P149,H4
P254,H30
P255,H30
P77,H24
P77,H28
P224,H49
P225,H42
P222,H48
P56,H13
P56,H24
P218,H46
P219,H47
P186,H32
P105,H33
P80,H13
P80,H25
P164,H30
P165,H30
P109,H30
P236,H31
P237,H31
P177,H4
P86,H4
P173,H34
P173,H38
P172,H38
P174,H39
P175,H39
P121,H35
P141,H34
P141,H39
P140,H34
P140,H38
P123,H35
P5,H2
P5,H4
P15,H7
P15,H9
P234,H50
P235,H51
P198,H22
P79,H22
P212,H23
P213,H23
P201,H40
P200,H42
P185,H43
P171,H36
P156,H32
P242,H33
P243,H33
P102,H32
P103,H33
P43,H15
P43,H18
P150,H34
P150,H39
P252,H32
P253,H32
P202,H38
P203,H38
P247,H29
P247,H30
P246,H35
P133,H36
P132,H27
P83,H23
P249,H35
P248,H26
P195,H26
P180,H42
P181,H43
P216,H46
P217,H47
P67,H27
