parasite_leaf:,host_leaf
P28,H10
P29,H10
P80,H31
P81,H25
P74,H30
P96,H28
P97,H17
P100,H32
P101,H33
P41,H25
P88,H27
P89,H4
P71,H27
P67,H27
P79,H18
P78,H26
P98,H30
P99,H16
P77,H31
P55,H28
P19,H10
P94,H31
P95,H31
P108,H30
P109,H30
P91,H11
P91,H28
P90,H28
P15,H10
P58,H19
P59,H25
P92,H18
P93,H18
P68,H18
P61,H13
P61,H18
P104,H34
P105,H35
P106,H34
P107,H35
P37,H22
P56,H20
P57,H20
P102,H32
P103,H33
P43,H25
P63,H11
P63,H28
P86,H25
P87,H25
P44,H15
P44,H24
P46,H26
P47,H27
P84,H4
P85,H4
P83,H20
P82,H16
P31,H17
