parasite_leaf:,host_leaf
P38,H9
P38,H11
P39,H11
P18,H11
P66,H36
P67,H37
P164,H58
P165,H59
P87,H43
P144,H11
P145,H46
P70,H11
P166,H11
P167,H34
P24,H14
P24,H17
P92,H16
P93,H16
P128,H56
P129,H57
P97,H29
P131,H32
P131,H38
P130,H38
P59,H33
P122,H23
P123,H18
P159,H56
P158,H18
P153,H18
P140,H49
P102,H48
P99,H46
P53,H29
P55,H24
P55,H29
P104,H47
P104,H48
P105,H49
P156,H52
P157,H52
P155,H52
P168,H53
P169,H18
P112,H46
P161,H48
P160,H16
P136,H33
P43,H25
P95,H43
P94,H20
P135,H46
P134,H16
P79,H16
P76,H32
P76,H39
P77,H38
P117,H10
P117,H43
P116,H33
P109,H33
P108,H7
P107,H29
P84,H3
P84,H26
P85,H38
P142,H38
P143,H23
P126,H56
P127,H57
P61,H33
P37,H15
P37,H23
P118,H52
P119,H53
P81,H40
P111,H25
P110,H34
P29,H18
P31,H11
P30,H7
P5,H2
P5,H5
P124,H54
P125,H55
P149,H43
P148,H11
P151,H43
P150,H44
P132,H50
P133,H50
P115,H51
P163,H33
P162,H26
P139,H26
