parasite_leaf:,host_leaf
P10,H5
P10,H6
P194,H70
P195,H71
P196,H70
P197,H71
P125,H21
P124,H39
P236,H80
P237,H81
P252,H79
P253,H79
P179,H67
P96,H23
P96,H38
P97,H39
P111,H13
P111,H45
P110,H44
P108,H44
P109,H45
P168,H62
P169,H63
P113,H45
P144,H54
P145,H55
P190,H61
P191,H61
P246,H60
P247,H60
P157,H58
P204,H74
P205,H75
P71,H33
P248,H82
P249,H83
P27,H8
P27,H17
P126,H17
P127,H17
P75,H16
P75,H35
P74,H34
P122,H10
P122,H21
P151,H51
P151,H57
P150,H56
P214,H76
P215,H77
P82,H21
P250,H82
P251,H83
P136,H52
P137,H53
P154,H23
P154,H38
P155,H34
P91,H39
P234,H80
P235,H81
P221,H79
P177,H38
P177,H67
P93,H39
P138,H52
P139,H53
P142,H54
P143,H55
P148,H44
P149,H41
P115,H46
P186,H68
P187,H69
P206,H56
P207,H56
P153,H57
P164,H60
P165,H61
P161,H16
P161,H34
P159,H58
P212,H76
P213,H77
P208,H41
P209,H41
P36,H10
P36,H20
P76,H34
P77,H35
P198,H70
P199,H71
P132,H21
P102,H21
P17,H4
P17,H11
P192,H70
P193,H71
P50,H25
P49,H25
P72,H24
P73,H24
P242,H43
P243,H43
P106,H42
P166,H62
P167,H63
P230,H80
P231,H81
P217,H79
P173,H67
P85,H39
P147,H28
P147,H33
P146,H39
P232,H80
P233,H81
P219,H79
P244,H67
P245,H67
P89,H23
P89,H39
P238,H80
P239,H81
P225,H79
P181,H67
P183,H38
P183,H67
P240,H80
P241,H81
P227,H79
P184,H24
P185,H24
P43,H19
P43,H25
P211,H53
P210,H72
P203,H73
P171,H64
P200,H6
P200,H70
P201,H71
P228,H61
P229,H75
