parasite_leaf:,host_leaf
P37,H7
P37,H9
P148,H9
P148,H20
P772,H68
P773,H69
P615,H42
P378,H38
P379,H38
P542,H56
P543,H57
P794,H70
P795,H71
P796,H70
P797,H71
P784,H70
P785,H71
P136,H9
P136,H21
P254,H9
P254,H20
P552,H47
P553,H36
P547,H36
P550,H41
P550,H46
P551,H46
P730,H64
P731,H65
P511,H54
P722,H43
P723,H43
P586,H10
P766,H68
P767,H69
P321,H13
P321,H35
P594,H26
P595,H26
P314,H32
P314,H38
P638,H60
P639,H61
P714,H62
P715,H63
P788,H70
P789,H71
P485,H53
P644,H39
P644,H60
P645,H61
P710,H62
P711,H63
P567,H36
P489,H42
P483,H53
P716,H62
P717,H63
P760,H66
P761,H67
P628,H53
P696,H62
P697,H63
P406,H25
P406,H48
P407,H49
P206,H30
P207,H31
P283,H5
P283,H18
P282,H18
P259,H13
P259,H35
P421,H18
P420,H35
P305,H13
P305,H35
P351,H34
P351,H43
P350,H42
P352,H34
P352,H42
P353,H43
P640,H60
P641,H61
P287,H38
P698,H62
P699,H63
P479,H53
P776,H63
P777,H63
P702,H62
P704,H62
P705,H63
P582,H53
P583,H53
P237,H4
P237,H25
P416,H48
P417,H49
P754,H30
P755,H30
P294,H32
P294,H39
P295,H38
P308,H8
P308,H10
P309,H8
P309,H10
P690,H62
P691,H63
P465,H53
P299,H21
P299,H23
P413,H25
P413,H49
P412,H48
P103,H6
P103,H15
P325,H17
P325,H40
P394,H41
P394,H46
P395,H47
P123,H12
P123,H16
P646,H60
P647,H61
P648,H60
P649,H61
P293,H38
P619,H31
P618,H53
P694,H62
P695,H63
P650,H60
P651,H61
P568,H48
P688,H48
P689,H48
P411,H25
P411,H49
P804,H16
P805,H66
P67,H6
P67,H15
P66,H6
P66,H14
P54,H8
P54,H10
P13,H2
P13,H6
P44,H11
P44,H12
P357,H34
P357,H43
P356,H43
P670,H42
P671,H42
P380,H35
P381,H35
P732,H64
P733,H65
P515,H54
P782,H70
P783,H71
P372,H36
P602,H58
P603,H59
P445,H51
P106,H10
P100,H12
P100,H17
P418,H16
P419,H35
P91,H3
P91,H4
P790,H70
P791,H71
P792,H70
P793,H71
P780,H70
P781,H71
P536,H56
P537,H57
P219,H9
P219,H20
P764,H68
P765,H69
P169,H21
P169,H23
P746,H64
P747,H65
P590,H57
P584,H57
P538,H56
P762,H68
P763,H69
P652,H39
P652,H60
P684,H61
P685,H61
P623,H14
P623,H26
P459,H49
P624,H15
P624,H36
P625,H57
P600,H58
P601,H59
P443,H51
P202,H27
P202,H28
P203,H29
P679,H47
P678,H58
P654,H26
P131,H10
P71,H6
P71,H15
P492,H45
P493,H36
P756,H66
P757,H67
P201,H29
P212,H14
P212,H26
P272,H15
P272,H37
P579,H57
P578,H36
P555,H53
P319,H36
P348,H42
P349,H43
P593,H13
P593,H35
P592,H35
P361,H35
P97,H12
P97,H16
P422,H47
P423,H16
P392,H46
P752,H64
P753,H65
P683,H61
P738,H64
P739,H65
P503,H40
P503,H54
P83,H7
P83,H9
P241,H13
P241,H35
P526,H43
P527,H43
P354,H42
P454,H37
P454,H50
P802,H51
P803,H51
P29,H8
P29,H10
P162,H21
P162,H22
P463,H28
P463,H44
P786,H70
P787,H71
P630,H53
P631,H29
P712,H62
P713,H63
P477,H53
P768,H68
P769,H69
P63,H6
P63,H15
P62,H6
P62,H14
P87,H3
P87,H4
P346,H42
P347,H43
P247,H13
P247,H35
P734,H64
P735,H65
P517,H54
P370,H29
P382,H28
P382,H44
P633,H57
P632,H45
P216,H14
P216,H26
P740,H64
P741,H65
P559,H26
P596,H54
P597,H54
P460,H21
P460,H23
P748,H64
P749,H65
P750,H64
P751,H65
P736,H64
P737,H65
P519,H54
P520,H40
P520,H55
P521,H54
P774,H68
P775,H69
P660,H46
P401,H47
P187,H16
P397,H41
P397,H47
P396,H46
P726,H64
P727,H65
P505,H54
P718,H16
P719,H36
P112,H16
P235,H12
P235,H16
P234,H12
P234,H16
P170,H16
P110,H8
P110,H10
P575,H53
P574,H36
P656,H36
P657,H36
P686,H59
P687,H59
P606,H58
P451,H37
P451,H51
P260,H10
P64,H6
P64,H14
P448,H37
P448,H50
P449,H51
P277,H15
P277,H36
P616,H31
P617,H31
P556,H31
P296,H15
P296,H37
P798,H70
P799,H71
P800,H70
P801,H71
