parasite_leaf:,host_leaf
P210,H48
P211,H49
P181,H46
P220,H49
P221,H37
P212,H48
P183,H46
P234,H44
P235,H44
P169,H45
P174,H42
P175,H22
P226,H44
P227,H39
P205,H44
P171,H45
P230,H42
P231,H42
P229,H41
P98,H28
P99,H29
P142,H35
P143,H35
P196,H34
P197,H34
P85,H24
P124,H17
P124,H19
P158,H29
P159,H29
P218,H48
P219,H49
P189,H46
P236,H48
P237,H48
P215,H49
P185,H46
P160,H15
P161,H27
P95,H15
P52,H14
P222,H26
P223,H26
P193,H27
P93,H27
P75,H21
P194,H32
P195,H32
P117,H33
P49,H9
P49,H15
P224,H14
P225,H30
P64,H17
P64,H18
P238,H32
P239,H41
P147,H30
P173,H27
P172,H33
P216,H48
P217,H49
P187,H46
P100,H28
P101,H29
P90,H20
P90,H26
P91,H27
P73,H21
P39,H6
P39,H13
P11,H1
P11,H3
P206,H34
P207,H27
P127,H25
P127,H35
P81,H24
P240,H50
P241,H51
P162,H35
P128,H34
P140,H22
P141,H22
P136,H24
P114,H32
P115,H33
P164,H15
P165,H26
P50,H14
P233,H27
P232,H32
P119,H33
P112,H4
P112,H32
P113,H33
P21,H2
P21,H4
P23,H8
P23,H11
P176,H44
P177,H44
P167,H45
P153,H42
P209,H47
P209,H49
P208,H48
P179,H46
P96,H16
P96,H28
P97,H29
P198,H15
P199,H15
P46,H14
P202,H25
P202,H35
P203,H35
P132,H34
P134,H34
P135,H35
P121,H4
P121,H33
P120,H32
P102,H13
P102,H30
P103,H31
P89,H20
P89,H27
P88,H26
P71,H21
P242,H50
P243,H51
P191,H24
P151,H41
P145,H39
P200,H37
P201,H37
P77,H22
