parasite_leaf:,host_leaf
P102,H22
P103,H23
P95,H20
P51,H15
P181,H26
P180,H25
P120,H18
P120,H24
P168,H19
P168,H29
P169,H15
P149,H28
P197,H29
P197,H30
P216,H32
P217,H33
P161,H28
P220,H34
P221,H35
P214,H32
P215,H33
P193,H30
P157,H28
P125,H18
P125,H25
P124,H24
P45,H12
P198,H30
P199,H30
P194,H29
P194,H31
P159,H28
P114,H22
P107,H23
P99,H20
P206,H22
P207,H22
P109,H23
P101,H20
P53,H15
P26,H1
P26,H2
P201,H11
P200,H27
P222,H34
P223,H35
P138,H26
P63,H17
P128,H24
P129,H25
P165,H17
P164,H24
P131,H25
P184,H24
P185,H24
P183,H25
P127,H18
P127,H25
P210,H32
P211,H33
P226,H30
P227,H30
P153,H28
P49,H11
P65,H6
P65,H17
P140,H26
P141,H27
P202,H11
P203,H11
P224,H34
P225,H35
P40,H10
P40,H12
P41,H13
P66,H7
P66,H11
P67,H8
P67,H15
P204,H26
P205,H26
P163,H20
P143,H27
P174,H26
P175,H26
P145,H27
P59,H17
P61,H6
P61,H17
P137,H16
P137,H27
P136,H26
P11,H3
P11,H5
P7,H1
P7,H2
P116,H9
P116,H18
P117,H17
P212,H32
P213,H33
P191,H30
P155,H28
P71,H11
P47,H11
P132,H25
P133,H25
P122,H24
P178,H12
P179,H12
P166,H28
P208,H32
P209,H33
P187,H30
P74,H8
P74,H14
P146,H16
P146,H26
P147,H27
P105,H21
P105,H23
P104,H22
P97,H20
P55,H15
P170,H17
P171,H15
P113,H17
P218,H17
P219,H17
P134,H16
P134,H26
P135,H27
P16,H4
P16,H7
P13,H3
P13,H5
