parasite_leaf:,host_leaf
P16,H5
P16,H8
P76,H15
P76,H18
P77,H18
P98,H26
P99,H27
P102,H17
P102,H27
P103,H27
P100,H26
P133,H16
P132,H10
P131,H22
P129,H9
P127,H22
P30,H9
P29,H5
P29,H9
P65,H5
P65,H9
P64,H10
P62,H16
P164,H26
P165,H26
P93,H27
P25,H4
P25,H13
P162,H36
P163,H37
P139,H18
P154,H34
P155,H35
P151,H33
P61,H22
P124,H9
P125,H20
P123,H9
P121,H2
P121,H7
P48,H6
P48,H10
P114,H10
P115,H10
P106,H10
P32,H13
P51,H12
P51,H16
P50,H16
P42,H12
P42,H17
P69,H11
P69,H14
P140,H26
P141,H18
P95,H27
P96,H17
P96,H26
P161,H34
P160,H10
P158,H27
P118,H16
P119,H20
P169,H9
P168,H16
P152,H28
P153,H28
P147,H27
P111,H29
P55,H20
P67,H15
P67,H18
P66,H18
P142,H30
P143,H31
P21,H6
P21,H10
P112,H7
P113,H7
P167,H36
P166,H31
P144,H30
P108,H23
P108,H24
P109,H22
P104,H18
P85,H18
P136,H9
P137,H16
P157,H33
P156,H9
P148,H9
P46,H16
P70,H12
P70,H17
P71,H13
P134,H4
P134,H13
P135,H26
P82,H13
P79,H10
P3,H1
P3,H2
