parasite_leaf:,host_leaf
P234,H46
P235,H47
P157,H34
P159,H20
P159,H34
P236,H46
P237,H47
P126,H28
P224,H46
P225,H47
P288,H50
P289,H51
P145,H34
P228,H46
P229,H47
P278,H47
P279,H49
P226,H46
P97,H28
P136,H20
P136,H35
P137,H20
P137,H34
P85,H12
P85,H16
P170,H7
P171,H7
P21,H7
P264,H48
P265,H49
P251,H37
P262,H48
P263,H49
P187,H43
P47,H12
P47,H17
P108,H16
P108,H31
P274,H30
P275,H30
P284,H44
P285,H44
P207,H45
P169,H38
P89,H27
P210,H40
P211,H40
P181,H41
P52,H14
P52,H19
P53,H18
P78,H15
P78,H24
P266,H30
P267,H30
P213,H9
P174,H25
P150,H25
P66,H11
P66,H13
P148,H36
P149,H37
P184,H30
P185,H30
P238,H46
P239,H47
P176,H18
P50,H14
P50,H19
P37,H7
P18,H9
P107,H16
P107,H30
P268,H36
P269,H36
P165,H36
P147,H37
P214,H17
P215,H18
P178,H28
P179,H28
P116,H27
P204,H44
P205,H45
P167,H38
P71,H13
P71,H23
P74,H14
P74,H18
P297,H17
P296,H18
P112,H19
P112,H32
P113,H19
P113,H33
P114,H32
P115,H33
P122,H15
P122,H25
P123,H18
P76,H24
P8,H3
P8,H4
P98,H21
P98,H29
P270,H28
P271,H28
P200,H28
P201,H28
P242,H46
P243,H47
P244,H46
P245,H47
P240,H46
P241,H47
P292,H50
P293,H51
P281,H33
P103,H28
P247,H37
P246,H46
P231,H47
P272,H47
P273,H34
P232,H46
P154,H21
P154,H28
P249,H44
P248,H28
P221,H28
P173,H26
P173,H38
P290,H50
P291,H51
P139,H34
P258,H48
P259,H49
P197,H43
P217,H45
P216,H43
P260,H48
P261,H49
P252,H48
P253,H49
P189,H43
P286,H50
P287,H51
P143,H34
P277,H33
P276,H9
P219,H36
P294,H50
P295,H51
P283,H46
P141,H34
P153,H32
P152,H28
P160,H21
P160,H29
P161,H34
P194,H6
P194,H42
P195,H43
P203,H24
P202,H7
P254,H48
P255,H49
P191,H43
P256,H48
P257,H49
P193,H43
