parasite_leaf:,host_leaf
P11,H4
P11,H7
P540,H66
P540,H78
P541,H79
P419,H67
P594,H82
P595,H83
P201,H44
P107,H25
P298,H56
P299,H57
P566,H80
P567,H81
P206,H32
P206,H41
P390,H64
P391,H65
P348,H32
P348,H40
P596,H82
P597,H83
P286,H40
P131,H33
P161,H27
P161,H39
P494,H70
P495,H71
P524,H76
P525,H77
P334,H60
P335,H61
P446,H61
P447,H13
P385,H33
P336,H60
P91,H5
P91,H23
P96,H17
P96,H19
P504,H19
P505,H19
P530,H76
P531,H77
P474,H18
P475,H18
P324,H18
P288,H44
P289,H25
P607,H45
P607,H83
P606,H82
P636,H82
P637,H82
P609,H83
P437,H40
P109,H25
P129,H29
P129,H30
P470,H27
P470,H39
P582,H30
P583,H30
P579,H65
P616,H84
P617,H85
P575,H33
P313,H59
P121,H28
P420,H46
P420,H66
P421,H67
P542,H78
P543,H79
P423,H67
P209,H36
P209,H47
P360,H62
P361,H63
P110,H22
P110,H27
P267,H22
P267,H26
P338,H60
P339,H61
P167,H14
P167,H28
P327,H5
P327,H23
P326,H42
P280,H5
P280,H23
P318,H31
P318,H58
P319,H59
P156,H23
P227,H11
P227,H49
P467,H40
P466,H56
P301,H57
P562,H56
P563,H72
P303,H57
P568,H80
P569,H81
P634,H60
P635,H72
P473,H7
P577,H81
P576,H61
P186,H40
P398,H64
P399,H65
P311,H18
P400,H64
P401,H65
P430,H33
P431,H61
P486,H68
P487,H69
P394,H64
P395,H65
P514,H65
P515,H57
P396,H64
P133,H33
P230,H24
P230,H45
P231,H30
P352,H44
P353,H44
P586,H25
P587,H67
P405,H25
P458,H25
P459,H25
P409,H46
P409,H67
P560,H78
P561,H79
P521,H72
P490,H47
P490,H68
P491,H69
P623,H57
P622,H78
P555,H79
P441,H65
P440,H63
P604,H82
P605,H83
P508,H62
P507,H30
P612,H84
P613,H85
P510,H63
P493,H23
P451,H11
P451,H49
P382,H62
P373,H37
P373,H63
P552,H78
P553,H79
P564,H62
P565,H74
P598,H82
P599,H83
P439,H54
P442,H24
P442,H44
P518,H74
P519,H75
P103,H25
P570,H67
P571,H61
P502,H67
P620,H78
P621,H78
P535,H79
P476,H68
P477,H69
P149,H21
P149,H37
P463,H19
P462,H67
P546,H78
P547,H79
P274,H19
P78,H19
P56,H17
P56,H18
P314,H31
P314,H58
P315,H59
P137,H13
P127,H30
P119,H28
P139,H20
P139,H25
P138,H17
P138,H18
P497,H52
P497,H71
P496,H70
P526,H76
P527,H77
P247,H42
P284,H27
P284,H39
P392,H41
P392,H64
P393,H65
P590,H17
P590,H19
P618,H84
P619,H85
P347,H19
P342,H19
P592,H82
P593,H83
P205,H44
P173,H19
P105,H20
P105,H25
P308,H7
P309,H54
P444,H7
P445,H7
P488,H68
P489,H69
P357,H59
P485,H47
P485,H69
P484,H68
P294,H7
P545,H66
P545,H79
P544,H78
P425,H67
P213,H36
P213,H47
P362,H37
P362,H62
P363,H63
P72,H17
P72,H18
P73,H18
P189,H2
P189,H13
P188,H19
P624,H79
P625,H75
P630,H78
P631,H78
P558,H78
P559,H79
P415,H67
P480,H68
P481,H69
P366,H62
P367,H63
P548,H78
P549,H79
P429,H67
P359,H61
P374,H62
P375,H63
P387,H20
P387,H25
P386,H63
P402,H37
P402,H62
P528,H76
P529,H77
P389,H19
P223,H36
P223,H47
P538,H78
P539,H79
P417,H67
P522,H67
P523,H71
P536,H78
P537,H79
P478,H68
P479,H69
P454,H62
P455,H62
P365,H63
P64,H16
P64,H20
P239,H17
P239,H19
P350,H13
P351,H13
P82,H17
P82,H18
P51,H17
P51,H19
P195,H24
P195,H44
P600,H82
P601,H83
P602,H82
P603,H83
P580,H25
P581,H25
P244,H21
P244,H37
P584,H62
P585,H62
P377,H63
P368,H62
P369,H63
P379,H37
P379,H63
P378,H62
P272,H30
P482,H68
P483,H69
P265,H36
P265,H47
P532,H78
P533,H79
P407,H67
P13,H7
P15,H3
P15,H5
P158,H27
P158,H38
P435,H27
P435,H39
P434,H39
P263,H7
P626,H61
P627,H61
P330,H60
P89,H23
P240,H29
P240,H30
P241,H7
P500,H59
P501,H59
P610,H84
P611,H85
P322,H31
P322,H58
P628,H59
P629,H59
P283,H39
P117,H28
P180,H34
P180,H42
P181,H43
P183,H34
P183,H43
P614,H84
P615,H85
P573,H61
P317,H59
P258,H42
P589,H77
P588,H42
P178,H42
P179,H43
P516,H74
P517,H75
P293,H54
P498,H72
P499,H73
P550,H78
P551,H79
P304,H2
P304,H13
P632,H7
P633,H7
P174,H13
