parasite_leaf:,host_leaf
P102,H3
P102,H4
P125,H14
P125,H19
P552,H44
P553,H45
P554,H44
P555,H45
P375,H35
P622,H35
P623,H35
P606,H44
P561,H44
P604,H45
P605,H28
P377,H35
P121,H14
P121,H18
P405,H19
P405,H34
P404,H35
P408,H19
P408,H34
P610,H45
P611,H9
P550,H44
P291,H15
P532,H44
P533,H45
P359,H35
P536,H44
P537,H45
P365,H35
P538,H44
P539,H45
P367,H35
P583,H36
P583,H47
P582,H46
P439,H37
P562,H37
P563,H37
P494,H37
P508,H42
P509,H43
P584,H46
P585,H47
P428,H18
P428,H36
P564,H37
P565,H24
P316,H9
P317,H30
P39,H9
P72,H5
P72,H13
P212,H11
P212,H25
P416,H26
P417,H26
P296,H26
P187,H11
P187,H25
P173,H11
P173,H25
P308,H11
P308,H25
P309,H17
P156,H11
P156,H24
P97,H12
P97,H17
P462,H27
P463,H27
P198,H26
P37,H7
P37,H8
P112,H14
P112,H19
P590,H46
P591,H47
P491,H41
P423,H37
P620,H15
P621,H15
P492,H25
P493,H33
P222,H25
P183,H11
P183,H24
P294,H27
P295,H27
P224,H15
P193,H10
P193,H15
P192,H24
P46,H7
P46,H9
P47,H3
P47,H4
P261,H23
P261,H30
P446,H32
P446,H38
P447,H39
P277,H33
P485,H38
P484,H22
P337,H22
P336,H28
P496,H42
P497,H43
P118,H14
P118,H19
P572,H46
P573,H47
P425,H37
P89,H15
P476,H24
P477,H24
P504,H42
P505,H43
P472,H27
P473,H27
P456,H25
P98,H12
P98,H16
P99,H12
P99,H17
P420,H13
P421,H13
P15,H3
P15,H4
P104,H10
P104,H15
P105,H15
P108,H14
P108,H19
P286,H14
P286,H18
P287,H14
P287,H18
P586,H46
P587,H47
P588,H46
P589,H47
P431,H37
P190,H12
P190,H17
P458,H17
P459,H13
P170,H24
P326,H25
P327,H9
P271,H13
P270,H9
P135,H20
P135,H22
P318,H31
P318,H33
P319,H15
P596,H39
P597,H22
P444,H38
P391,H35
P390,H30
P249,H21
P249,H28
P510,H42
P511,H43
P521,H25
P520,H43
P512,H42
P250,H21
P250,H29
P251,H21
P251,H28
P320,H24
P321,H25
P159,H25
P76,H5
P76,H13
P100,H12
P100,H16
P386,H17
P387,H28
P345,H17
P44,H9
P229,H7
P229,H9
P228,H13
P468,H15
P469,H15
P413,H15
P237,H25
P578,H46
P579,H47
P435,H37
P437,H18
P437,H37
P617,H45
P616,H47
P580,H46
P110,H14
P110,H19
P306,H10
P306,H15
P600,H26
P601,H24
P486,H15
P548,H44
P549,H45
P392,H15
P624,H44
P625,H44
P543,H45
P371,H35
P330,H24
P283,H24
P147,H25
P608,H40
P609,H40
P455,H41
P304,H22
P328,H17
P329,H24
P576,H46
P577,H47
P433,H37
P194,H5
P194,H13
P90,H5
P90,H13
P448,H38
P449,H39
P619,H24
P618,H28
P602,H33
P523,H38
P389,H9
P388,H30
P342,H20
P342,H22
P343,H24
P612,H13
P613,H42
P324,H28
P288,H28
P273,H28
P500,H42
P501,H43
P466,H15
P467,H15
P333,H15
P514,H42
P515,H43
P465,H9
P245,H28
P246,H21
P246,H29
P247,H21
P247,H28
P142,H17
P197,H16
P197,H27
P334,H26
P335,H26
P219,H5
P219,H13
P218,H13
P17,H3
P17,H4
P163,H3
P163,H4
P427,H18
P427,H37
P574,H46
P575,H47
P518,H42
P519,H43
P482,H35
P394,H35
P524,H44
P525,H45
P85,H10
P85,H15
P239,H13
P238,H24
P215,H27
P516,H42
P517,H43
P474,H24
P379,H24
P502,H29
P502,H42
P503,H43
P384,H24
P401,H16
P401,H26
P595,H15
P594,H43
P506,H42
P599,H40
P598,H9
P414,H9
P415,H9
P526,H44
P527,H45
P351,H35
P151,H25
P406,H35
P407,H30
P528,H34
P528,H44
P529,H45
P460,H35
P461,H15
P530,H44
P531,H45
P217,H24
P556,H44
P557,H45
P614,H39
P615,H30
P353,H19
P353,H35
P221,H3
P221,H4
P117,H14
P117,H18
P87,H15
P478,H25
P479,H39
P152,H24
P568,H28
P569,H28
P311,H26
P302,H28
P254,H21
P254,H29
P266,H9
P267,H30
P227,H25
P70,H5
P70,H12
P71,H13
P284,H24
P285,H25
P382,H35
P383,H35
P540,H44
P541,H45
P315,H24
P567,H27
P566,H44
P535,H45
P570,H35
P571,H30
P450,H38
P451,H39
P558,H33
P559,H33
P380,H23
P380,H30
P381,H30
P341,H17
P593,H35
P592,H22
P410,H35
P411,H35
P544,H44
P545,H45
P338,H28
P498,H42
P499,H43
