parasite_leaf:,host_leaf
P182,H74
P183,H75
P115,H52
P75,H4
P75,H9
P220,H86
P221,H87
P104,H29
P105,H29
P68,H4
P68,H9
P78,H4
P78,H9
P222,H86
P223,H87
P64,H9
P198,H4
P198,H9
P199,H27
P27,H9
P160,H9
P161,H9
P30,H9
P10,H4
P10,H8
P59,H8
P59,H27
P58,H26
P67,H14
P67,H18
P169,H18
P169,H69
P168,H68
P214,H84
P215,H85
P152,H4
P152,H9
P153,H9
P216,H80
P217,H80
P195,H81
P121,H57
P208,H26
P209,H64
P170,H65
P146,H64
P200,H76
P201,H76
P185,H77
P210,H70
P211,H70
P186,H76
P187,H77
P177,H70
P123,H37
P123,H44
P192,H44
P193,H44
P81,H36
P18,H10
P18,H12
P138,H62
P139,H63
P144,H51
P145,H51
P142,H51
P71,H32
P158,H66
P159,H67
P137,H44
P157,H59
P157,H67
P156,H66
P172,H67
P173,H67
P154,H66
P125,H58
P212,H84
P213,H85
P118,H54
P119,H55
P202,H82
P203,H83
P207,H27
P206,H55
P77,H25
P77,H30
P197,H57
P196,H41
P92,H40
P100,H43
P100,H47
P101,H43
P101,H46
P116,H42
P116,H54
P117,H55
P82,H5
P82,H37
P83,H36
P180,H72
P181,H73
P133,H23
P133,H38
P132,H38
P224,H86
P225,H87
P148,H39
P141,H27
P140,H39
P90,H38
P45,H20
P45,H22
P84,H38
P85,H39
P47,H20
P47,H22
P228,H88
P229,H89
P218,H72
P179,H73
P86,H38
P87,H39
P226,H88
P227,H89
P42,H17
P191,H66
P190,H68
P165,H69
P205,H75
P204,H68
P167,H69
P109,H14
P109,H19
P188,H78
P189,H79
