parasite_leaf:,host_leaf
P9,H2
P9,H4
P17,H6
P17,H9
P16,H6
P16,H8
P113,H26
P112,H32
P127,H39
P126,H33
P102,H36
P103,H37
P77,H29
P96,H15
P97,H15
P122,H40
P123,H41
P91,H29
P110,H34
P111,H23
P118,H38
P119,H39
P63,H25
P68,H10
P69,H10
P54,H22
P55,H23
P108,H32
P109,H18
P89,H33
P82,H20
P98,H18
P99,H18
P120,H35
P120,H38
P121,H39
P115,H29
P106,H17
P67,H23
P66,H10
P21,H2
P21,H4
P124,H9
P125,H9
P64,H9
P31,H10
P70,H26
P71,H27
P72,H26
P73,H27
P34,H6
P34,H8
P35,H10
P128,H22
P129,H20
P57,H23
P53,H20
P104,H18
P105,H18
P43,H17
P116,H38
P117,H39
P93,H34
P61,H25
P25,H7
P25,H12
P84,H32
P85,H33
P100,H36
P101,H37
P75,H29
P37,H15
