parasite_leaf:,host_leaf
P21,H7
P21,H15
P92,H46
P93,H46
P69,H47
P78,H31
P79,H31
P116,H17
P117,H22
P55,H27
P130,H17
P131,H17
P25,H15
P96,H58
P97,H59
P95,H57
P87,H34
P128,H68
P129,H69
P84,H43
P85,H43
P114,H64
P115,H34
P126,H65
P127,H63
P123,H65
P53,H38
P33,H25
P124,H18
P125,H35
P17,H11
P17,H13
P35,H12
P35,H27
P112,H26
P113,H26
P61,H34
P62,H26
P63,H26
P37,H27
P44,H32
P45,H33
P48,H29
P48,H34
P49,H35
P58,H28
P59,H28
P46,H22
P47,H22
P88,H54
P89,H55
P81,H52
P106,H62
P107,H62
P103,H63
P90,H54
P91,H55
P83,H52
P121,H33
P120,H63
P104,H62
P51,H37
P118,H66
P119,H67
P73,H48
P100,H60
P101,H60
P108,H61
P109,H61
P3,H1
P3,H2
