parasite_leaf:,host_leaf
P10,H1
P10,H2
P132,H46
P133,H47
P134,H46
P135,H47
P157,H43
P156,H26
P51,H22
P7,H1
P7,H2
P17,H5
P17,H7
P86,H34
P87,H35
P27,H15
P24,H5
P24,H7
P118,H42
P119,H43
P140,H48
P141,H49
P114,H40
P115,H41
P150,H38
P151,H38
P147,H48
P144,H38
P107,H39
P99,H34
P79,H19
P79,H32
P68,H25
P68,H29
P117,H34
P116,H28
P160,H54
P161,H55
P138,H43
P139,H22
P120,H42
P111,H21
P142,H48
P143,H49
P130,H46
P131,H47
P104,H33
P104,H38
P105,H39
P112,H40
P113,H41
P102,H38
P103,H39
P77,H32
P136,H46
P137,H47
P129,H35
P63,H26
P100,H22
P101,H22
P9,H3
P9,H4
P34,H13
P34,H16
P35,H17
P41,H13
P41,H16
P88,H14
P88,H34
P89,H35
P32,H16
P33,H17
P74,H25
P74,H29
P124,H29
P124,H44
P148,H45
P149,H45
P65,H25
P65,H28
P158,H54
P159,H55
P154,H52
P155,H53
P81,H9
P81,H20
P80,H21
P48,H20
P126,H45
P127,H45
P152,H50
P153,H51
P67,H28
P108,H4
P108,H22
P109,H22
P162,H54
P163,H55
