parasite_leaf:,host_leaf
P26,H7
P27,H7
P6,H6
P48,H18
P49,H30
P72,H44
P73,H45
P97,H19
P97,H49
P108,H52
P109,H53
P76,H36
P77,H41
P55,H37
P35,H29
P70,H44
P71,H45
P39,H32
P37,H30
P82,H46
P83,H47
P59,H38
P9,H8
P11,H5
P11,H8
P92,H26
P93,H26
P57,H21
P104,H50
P105,H51
P75,H26
P74,H41
P62,H40
P23,H21
P110,H52
P111,H53
P99,H49
P86,H35
P42,H34
P61,H6
P60,H34
P94,H34
P95,H34
P91,H44
P45,H35
P89,H40
P88,H42
P67,H43
P100,H43
P101,H43
P68,H42
P80,H42
P81,H42
P106,H8
P107,H8
P102,H8
P85,H8
P65,H43
