parasite_leaf:,host_leaf
P151,H23
P151,H29
P150,H29
P93,H14
P66,H29
P52,H28
P82,H18
P82,H22
P144,H54
P145,H55
P76,H28
P77,H28
P122,H23
P122,H29
P123,H24
P166,H62
P167,H63
P165,H61
P110,H19
P170,H56
P171,H34
P157,H57
P129,H51
P113,H44
P109,H39
P109,H43
P91,H38
P72,H35
P73,H26
P70,H34
P65,H26
P69,H30
P69,H35
P68,H34
P116,H31
P116,H40
P117,H16
P158,H40
P159,H40
P146,H41
P147,H54
P85,H22
P174,H24
P175,H58
P79,H29
P78,H11
P75,H11
P17,H6
P17,H12
P172,H20
P173,H58
P94,H20
P59,H29
P138,H54
P139,H55
P43,H10
P43,H24
P140,H54
P141,H55
P103,H38
P102,H20
P104,H13
P104,H16
P136,H32
P136,H37
P137,H37
P40,H17
P40,H21
P41,H14
P29,H20
P21,H16
P162,H58
P163,H59
P121,H29
P119,H47
P168,H52
P169,H52
P133,H53
P87,H37
P148,H48
P149,H48
P125,H49
P130,H19
P131,H19
P114,H26
P154,H48
P155,H48
P127,H49
P142,H54
P143,H55
P98,H37
P99,H37
P134,H52
P135,H53
P160,H26
P161,H26
P153,H52
P106,H14
P107,H14
