parasite_leaf:,host_leaf
P40,H20
P41,H21
P55,H10
P55,H15
P124,H40
P125,H41
P57,H17
P57,H19
P126,H40
P127,H41
P59,H16
P59,H26
P180,H48
P181,H49
P31,H15
P148,H31
P148,H44
P164,H45
P165,H39
P81,H30
P119,H24
P119,H39
P197,H9
P196,H38
P220,H50
P221,H51
P138,H25
P45,H23
P114,H7
P114,H12
P162,H35
P163,H38
P159,H15
P158,H35
P96,H34
P172,H46
P173,H47
P133,H42
P168,H34
P169,H34
P206,H15
P207,H36
P213,H49
P212,H35
P193,H46
P174,H43
P174,H46
P184,H43
P184,H47
P185,H9
P135,H42
P176,H46
P177,H47
P137,H28
P137,H42
P110,H36
P111,H36
P105,H37
P203,H34
P202,H32
P143,H32
P199,H48
P198,H39
P186,H15
P24,H5
P24,H9
P20,H5
P20,H9
P14,H5
P14,H8
P11,H4
P11,H6
P182,H44
P183,H44
P222,H50
P223,H51
P208,H45
P85,H30
P210,H37
P211,H37
P156,H39
P122,H38
P108,H9
P113,H12
P112,H36
P190,H37
P191,H37
P87,H32
P194,H34
P195,H34
P95,H35
P188,H47
P189,H42
P200,H46
P201,H46
P131,H42
P204,H45
P205,H46
P214,H44
P215,H12
P179,H11
P179,H30
P216,H30
P217,H30
P26,H9
P103,H33
P103,H37
P102,H36
P146,H32
P147,H32
P67,H16
P67,H27
P66,H20
P161,H31
P161,H44
P160,H39
P120,H38
P218,H50
P219,H51
P60,H22
P60,H24
P49,H25
P167,H19
P167,H40
P166,H40
P140,H40
P129,H41
P154,H31
P154,H44
P155,H45
P144,H23
P70,H23
