parasite_leaf:,host_leaf
P212,H50
P213,H51
P244,H14
P245,H32
P144,H34
P145,H35
P241,H34
P240,H35
P149,H31
P146,H34
P124,H25
P124,H32
P125,H33
P79,H6
P79,H12
P223,H38
P222,H17
P129,H25
P129,H33
P128,H32
P142,H16
P142,H34
P143,H35
P75,H24
P118,H22
P118,H30
P250,H54
P251,H55
P179,H40
P153,H37
P243,H38
P242,H39
P172,H38
P226,H31
P227,H31
P122,H32
P123,H33
P247,H52
P246,H24
P195,H24
P80,H19
P80,H22
P230,H30
P231,H30
P115,H31
P206,H48
P207,H49
P269,H52
P268,H29
P12,H2
P12,H5
P258,H51
P259,H17
P228,H14
P175,H14
P109,H14
P280,H50
P281,H50
P215,H51
P70,H5
P70,H20
P276,H47
P277,H47
P198,H46
P193,H44
P189,H20
P189,H43
P117,H21
P117,H26
P200,H39
P201,H34
P166,H38
P168,H38
P169,H39
P274,H30
P275,H30
P263,H24
P278,H27
P279,H27
P272,H52
P273,H51
P235,H53
P236,H52
P237,H53
P232,H52
P233,H53
P18,H2
P18,H4
P210,H38
P211,H49
P165,H39
P224,H27
P225,H12
P196,H46
P197,H47
P260,H44
P261,H37
P187,H43
P170,H38
P171,H39
P238,H52
P239,H53
P11,H2
P11,H4
P138,H34
P139,H35
P45,H17
P51,H11
P51,H17
P50,H11
P50,H17
P216,H50
P217,H51
P140,H34
P141,H35
P254,H54
P255,H55
P183,H40
P159,H37
P205,H35
P204,H40
P256,H54
P257,H55
P161,H37
P220,H50
P221,H51
P218,H50
P219,H51
P37,H14
P253,H41
P253,H55
P252,H54
P181,H40
P270,H37
P271,H12
P121,H21
P121,H27
P156,H13
P156,H36
P157,H37
P131,H6
P131,H12
P208,H48
P209,H49
P103,H29
P126,H32
P127,H33
P93,H12
P73,H23
P73,H24
P110,H30
P111,H31
P265,H49
P264,H40
P203,H29
P248,H54
P249,H55
P151,H37
P266,H12
P267,H12
