parasite_leaf:,host_leaf
P16,H9
P16,H11
P88,H38
P89,H39
P168,H60
P169,H61
P80,H10
P80,H25
P158,H27
P159,H27
P112,H46
P112,H48
P113,H49
P109,H47
P92,H8
P136,H7
P136,H8
P137,H33
P149,H4
P149,H57
P187,H49
P186,H56
P190,H56
P191,H56
P151,H57
P184,H27
P185,H27
P167,H27
P34,H6
P34,H13
P124,H50
P125,H51
P75,H33
P126,H32
P126,H50
P127,H51
P77,H33
P32,H6
P32,H13
P128,H50
P129,H51
P99,H36
P162,H23
P162,H58
P163,H59
P73,H33
P176,H12
P176,H52
P177,H52
P140,H52
P142,H54
P143,H55
P63,H19
P63,H28
P180,H28
P181,H28
P195,H28
P194,H29
P130,H29
P69,H6
P69,H12
P144,H54
P145,H55
P135,H52
P85,H17
P85,H27
P84,H18
P84,H23
P160,H58
P161,H59
P182,H66
P183,H67
P157,H47
P105,H44
P27,H14
P91,H30
P91,H39
P90,H38
P170,H60
P171,H61
P147,H19
P147,H29
P146,H25
P86,H8
P87,H8
P23,H6
P23,H12
P71,H13
P71,H33
P139,H39
P138,H51
P122,H50
P174,H64
P175,H65
P188,H40
P189,H40
P178,H40
P192,H68
P193,H69
P103,H42
P164,H58
P165,H59
P172,H62
P173,H63
P83,H36
P66,H27
P67,H27
P110,H48
P111,H49
P120,H47
P121,H47
P117,H47
P152,H56
P153,H57
P154,H56
P155,H57
