parasite_leaf:,host_leaf
P70,H7
P70,H15
P216,H66
P217,H67
P213,H64
P201,H60
P33,H19
P144,H48
P145,H49
P180,H54
P181,H55
P196,H38
P197,H38
P140,H48
P141,H49
P28,H6
P28,H20
P60,H10
P60,H28
P118,H29
P119,H29
P139,H34
P139,H41
P138,H41
P202,H62
P203,H63
P186,H35
P187,H35
P153,H35
P74,H21
P74,H34
P104,H21
P104,H35
P176,H54
P177,H55
P142,H48
P143,H49
P136,H26
P136,H46
P137,H47
P106,H32
P65,H33
P122,H41
P123,H41
P204,H62
P205,H63
P206,H62
P207,H63
P73,H35
P101,H34
P101,H41
P100,H28
P100,H39
P162,H28
P162,H38
P163,H22
P88,H28
P88,H38
P92,H39
P93,H39
P59,H10
P59,H29
P198,H36
P198,H58
P199,H58
P195,H59
P79,H37
P115,H12
P115,H25
P179,H25
P179,H55
P178,H54
P214,H55
P215,H55
P174,H54
P172,H54
P173,H55
P148,H32
P149,H39
P67,H33
P37,H13
P37,H23
P120,H23
P120,H27
P220,H32
P221,H50
P164,H27
P134,H46
P135,H47
P53,H13
P53,H22
P113,H34
P113,H41
P154,H22
P155,H22
P150,H50
P151,H51
P103,H33
P184,H31
P185,H31
P209,H46
P208,H19
P158,H44
P159,H44
P188,H56
P189,H57
P170,H44
P171,H44
P190,H56
P191,H57
P127,H20
P127,H33
P211,H48
P210,H50
P156,H33
P146,H38
P147,H38
P83,H39
P192,H56
P193,H57
P182,H29
P84,H38
P85,H39
P219,H39
P218,H29
P166,H52
P167,H53
P168,H52
P169,H53
P161,H31
P160,H42
