parasite_leaf:,host_leaf
P140,H49
P140,H64
P141,H65
P126,H43
P84,H42
P232,H92
P233,H93
P91,H39
P91,H47
P184,H78
P185,H79
P173,H77
P186,H76
P186,H78
P187,H79
P175,H77
P86,H44
P87,H45
P150,H68
P151,H69
P223,H40
P222,H82
P201,H83
P227,H73
P226,H34
P156,H34
P214,H86
P215,H87
P167,H75
P164,H26
P164,H74
P165,H75
P244,H94
P245,H95
P207,H65
P117,H20
P117,H23
P116,H23
P176,H26
P176,H75
P177,H43
P218,H86
P219,H87
P216,H86
P217,H87
P169,H75
P240,H94
P241,H95
P238,H63
P239,H63
P136,H62
P135,H61
P133,H40
P221,H72
P220,H57
P73,H36
P194,H80
P195,H81
P196,H80
P197,H81
P129,H47
P75,H9
P75,H31
P11,H1
P11,H2
P202,H40
P203,H77
P92,H40
P160,H72
P161,H73
P118,H54
P119,H42
P178,H55
P179,H69
P123,H55
P48,H14
P48,H27
P46,H14
P46,H26
P230,H90
P231,H91
P153,H70
P143,H53
P143,H66
P103,H52
P154,H67
P154,H71
P155,H70
P228,H88
P229,H89
P212,H52
P213,H52
P40,H14
P40,H26
P41,H14
P41,H27
P158,H72
P159,H73
P81,H40
P107,H28
P107,H55
P190,H54
P191,H65
P183,H72
P182,H23
P29,H18
P29,H21
P234,H92
P235,H93
P236,H92
P237,H93
P225,H70
P224,H47
P110,H54
P111,H55
P96,H38
P23,H12
P23,H17
P120,H58
P121,H59
P192,H65
P193,H77
P242,H94
P243,H95
P138,H64
P180,H7
P180,H25
P208,H85
P209,H85
P204,H84
P210,H37
P210,H57
P211,H57
P130,H24
P36,H1
P36,H2
P149,H50
P149,H69
P148,H68
P198,H82
P199,H83
P69,H34
P8,H1
P8,H2
P9,H2
