parasite_leaf:,host_leaf
P23,H13
P23,H15
P284,H82
P285,H83
P261,H79
P246,H15
P206,H13
P206,H15
P348,H50
P349,H45
P178,H58
P180,H59
P181,H63
P131,H50
P54,H10
P54,H24
P55,H10
P55,H25
P354,H94
P355,H95
P339,H91
P356,H94
P357,H95
P341,H91
P358,H94
P359,H95
P343,H91
P360,H94
P361,H95
P345,H91
P133,H14
P133,H50
P262,H25
P263,H25
P190,H59
P156,H58
P137,H14
P137,H50
P136,H37
P86,H23
P86,H36
P332,H88
P333,H89
P334,H88
P335,H89
P89,H37
P209,H53
P209,H62
P298,H66
P299,H66
P269,H66
P256,H67
P200,H66
P135,H45
P168,H35
P168,H61
P169,H35
P169,H60
P146,H45
P316,H60
P317,H60
P189,H60
P274,H82
P275,H83
P288,H45
P289,H45
P126,H45
P330,H88
P331,H89
P171,H42
P194,H22
P194,H44
P318,H66
P319,H66
P205,H67
P72,H6
P72,H35
P240,H74
P241,H74
P310,H86
P311,H87
P74,H6
P74,H35
P228,H34
P228,H75
P229,H34
P229,H74
P84,H23
P84,H36
P85,H37
P362,H15
P363,H15
P47,H9
P47,H22
P118,H23
P118,H37
P297,H35
P297,H60
P296,H60
P259,H57
P276,H82
P277,H83
P326,H71
P327,H29
P267,H68
P336,H88
P337,H89
P150,H45
P151,H24
P271,H15
P270,H67
P196,H66
P29,H13
P29,H14
P90,H17
P90,H29
P91,H29
P272,H42
P273,H42
P105,H42
P216,H70
P217,H71
P346,H92
P347,H93
P121,H45
P117,H48
P300,H83
P301,H83
P286,H81
P250,H80
P149,H54
P364,H69
P365,H69
P212,H68
P185,H20
P185,H64
P306,H84
P307,H85
P235,H74
P351,H81
P350,H73
P114,H46
P115,H47
P238,H76
P239,H77
P312,H86
P313,H87
P231,H34
P231,H74
P253,H54
P252,H62
P175,H63
P304,H84
P305,H85
P221,H73
P152,H56
P153,H57
P264,H68
P265,H68
P322,H69
P323,H86
P325,H68
P324,H64
P183,H30
P183,H55
P244,H78
P245,H79
P328,H88
P329,H89
P83,H37
P290,H67
P291,H64
P198,H66
P109,H45
P26,H11
P15,H7
P15,H10
P14,H7
P14,H11
P352,H15
P353,H15
P321,H29
P249,H78
P141,H15
P98,H24
P53,H10
P53,H25
P158,H35
P158,H61
P159,H35
P159,H60
P308,H86
P309,H87
P225,H34
P225,H74
P280,H82
P281,H83
P294,H82
P295,H82
P283,H83
P167,H60
P218,H70
P219,H71
P303,H71
P302,H82
P279,H83
P165,H60
P243,H13
P243,H15
P242,H66
P203,H67
P314,H86
P315,H87
P233,H74
