parasite_leaf:,host_leaf
P46,H15
P46,H21
P94,H20
P95,H13
P48,H15
P48,H21
P106,H20
P107,H20
P74,H14
P75,H14
P11,H7
P144,H20
P145,H20
P134,H20
P154,H7
P155,H30
P96,H28
P112,H34
P113,H35
P129,H25
P129,H32
P128,H26
P39,H18
P33,H5
P33,H7
P32,H5
P32,H7
P122,H23
P122,H36
P123,H37
P55,H22
P77,H15
P77,H20
P93,H3
P93,H31
P92,H30
P118,H32
P119,H32
P103,H33
P63,H24
P19,H10
P19,H13
P150,H39
P151,H33
P146,H38
P51,H20
P40,H11
P142,H30
P143,H30
P91,H31
P61,H20
P110,H7
P111,H7
P104,H32
P99,H33
P65,H17
P65,H24
P17,H1
P17,H3
P138,H35
P139,H37
P114,H34
P83,H28
P71,H26
P116,H31
P117,H31
P140,H35
P141,H22
P136,H35
P132,H3
P132,H30
P84,H30
P85,H31
P100,H32
P101,H33
P67,H24
P59,H16
P59,H22
P152,H22
P153,H22
P108,H20
P109,H33
P126,H37
P127,H37
P124,H36
P148,H3
P148,H30
P149,H30
P120,H30
P87,H31
P43,H14
P42,H13
