parasite_leaf:,host_leaf
P46,H6
P46,H9
P522,H46
P523,H47
P467,H45
P149,H23
P416,H39
P417,H34
P426,H38
P427,H38
P556,H30
P557,H30
P461,H34
P322,H26
P322,H28
P323,H32
P516,H19
P517,H19
P419,H7
P419,H19
P243,H12
P243,H22
P118,H18
P434,H42
P435,H43
P397,H11
P397,H40
P634,H10
P635,H10
P310,H23
P311,H23
P267,H18
P344,H36
P345,H37
P487,H22
P487,H45
P542,H46
P543,H47
P390,H29
P391,H2
P238,H23
P534,H46
P535,H47
P479,H45
P245,H13
P245,H30
P382,H31
P382,H38
P383,H39
P614,H24
P615,H15
P610,H39
P611,H39
P380,H38
P213,H30
P44,H6
P44,H9
P146,H12
P146,H22
P392,H23
P393,H38
P358,H38
P359,H39
P215,H30
P240,H18
P241,H18
P168,H7
P168,H18
P432,H19
P433,H19
P15,H3
P15,H4
P103,H4
P103,H15
P278,H15
P279,H15
P509,H36
P508,H28
P263,H30
P205,H29
P308,H34
P309,H35
P493,H42
P492,H20
P559,H27
P559,H34
P558,H37
P520,H37
P328,H36
P289,H32
P200,H26
P200,H28
P201,H29
P518,H35
P519,H24
P304,H34
P350,H24
P351,H24
P50,H2
P67,H9
P67,H10
P544,H46
P545,H47
P489,H45
P574,H46
P575,H46
P547,H47
P602,H45
P603,H45
P628,H50
P629,H51
P589,H48
P425,H2
P448,H42
P449,H43
P349,H10
P630,H50
P631,H51
P591,H48
P592,H40
P592,H49
P593,H48
P512,H42
P513,H42
P437,H43
P538,H46
P539,H47
P483,H45
P540,H46
P541,H47
P485,H45
P145,H23
P464,H38
P465,H32
P502,H39
P503,H39
P632,H50
P633,H51
P595,H48
P550,H30
P251,H7
P251,H18
P548,H46
P549,H47
P514,H7
P514,H18
P312,H18
P438,H42
P439,H43
P616,H50
P617,H51
P577,H48
P115,H19
P331,H33
P331,H37
P330,H36
P291,H32
P612,H36
P613,H36
P333,H37
P293,H32
P133,H20
P500,H28
P501,H28
P258,H28
P203,H26
P203,H29
P307,H27
P307,H35
P306,H34
P183,H24
P605,H30
P604,H36
P458,H20
P496,H15
P497,H15
P176,H12
P176,H22
P384,H31
P384,H38
P385,H39
P607,H32
P606,H20
P499,H45
P498,H23
P353,H23
P536,H46
P537,H47
P572,H45
P573,H45
P376,H31
P376,H38
P377,H39
P237,H10
P231,H30
P440,H42
P441,H43
P620,H50
P621,H51
P581,H48
P510,H43
P511,H28
P442,H42
P622,H50
P623,H51
P583,H48
P264,H13
P264,H30
P265,H23
P368,H38
P369,H39
P506,H38
P507,H38
P371,H39
P227,H30
P638,H43
P639,H43
P450,H42
P452,H42
P453,H43
P618,H50
P619,H51
P579,H48
P270,H23
P530,H46
P531,H47
P554,H45
P555,H45
P64,H9
P64,H11
P65,H10
P89,H8
P89,H13
P161,H12
P161,H23
P160,H12
P160,H22
P120,H18
P121,H19
P255,H4
P255,H15
P609,H37
P608,H15
P601,H15
P208,H2
P101,H10
P107,H14
P107,H17
P338,H33
P338,H36
P637,H45
P636,H28
P570,H37
P565,H46
P564,H32
P394,H32
P340,H36
P341,H37
P421,H12
P421,H23
P420,H21
P420,H32
P414,H39
P415,H39
P378,H38
P261,H20
P597,H45
P596,H36
P569,H36
P343,H37
P303,H32
P129,H20
P567,H38
P566,H15
P173,H4
P173,H15
P109,H14
P109,H17
P552,H36
P553,H36
P335,H37
P295,H32
P336,H36
P337,H37
P297,H32
P131,H16
P131,H20
P463,H43
P462,H15
P253,H2
P354,H23
P355,H24
P526,H46
P527,H47
P471,H45
P364,H38
P365,H39
P221,H13
P221,H30
P456,H38
P457,H39
P373,H39
P233,H30
P324,H13
P324,H30
P325,H30
P374,H38
P375,H39
P386,H31
P386,H38
P387,H39
P388,H31
P388,H38
P389,H39
P229,H30
P155,H12
P155,H23
P528,H44
P528,H46
P529,H47
P598,H45
P599,H45
P524,H46
P525,H47
P469,H45
P151,H23
P362,H31
P362,H38
P363,H39
P219,H30
P504,H42
P505,H42
P454,H42
P445,H43
P624,H50
P625,H51
P585,H48
P446,H42
P447,H43
P626,H50
P627,H51
P587,H48
P423,H9
P423,H10
P422,H10
P25,H5
P25,H7
P223,H13
P223,H30
P367,H31
P367,H39
P366,H38
P280,H20
P281,H29
P532,H46
P533,H47
P477,H45
P494,H23
P495,H19
P315,H7
P315,H18
P314,H18
P563,H38
P562,H19
P560,H19
P321,H19
P124,H7
P124,H18
P274,H19
P275,H29
P54,H2
