parasite_leaf:,host_leaf
P24,H6
P24,H11
P25,H6
P25,H11
P74,H24
P75,H25
P94,H30
P95,H31
P63,H21
P102,H11
P103,H12
P44,H13
P26,H7
P26,H12
P17,H4
P17,H9
P53,H8
P53,H19
P52,H18
P21,H4
P21,H9
P60,H8
P60,H18
P78,H26
P79,H27
P59,H8
P59,H19
P49,H15
P90,H12
P91,H16
P81,H12
P67,H12
P97,H30
P96,H18
P72,H18
P57,H19
P86,H28
P87,H29
P99,H21
P98,H16
P68,H16
P35,H15
P50,H13
P51,H13
P54,H18
P55,H19
P76,H9
P76,H26
P77,H27
P33,H2
P33,H15
P84,H28
P85,H29
P104,H16
P105,H16
P37,H14
P37,H16
P93,H27
P92,H29
P100,H28
P101,H28
P88,H28
P89,H29
P70,H15
