parasite_leaf:,host_leaf
P420,H32
P421,H56
P335,H34
P324,H24
P324,H32
P288,H32
P230,H28
P230,H30
P598,H44
P599,H44
P596,H30
P318,H30
P268,H31
P268,H48
P269,H49
P502,H72
P503,H73
P77,H14
P77,H18
P73,H19
P73,H20
P282,H17
P282,H34
P283,H13
P213,H34
P515,H35
P515,H75
P514,H74
P25,H5
P25,H10
P440,H21
P441,H37
P279,H21
P504,H72
P505,H73
P486,H60
P487,H64
P578,H82
P579,H83
P290,H41
P207,H20
P207,H41
P216,H20
P216,H40
P317,H5
P317,H10
P419,H22
P419,H63
P418,H63
P564,H80
P565,H81
P57,H14
P57,H18
P193,H27
P193,H38
P411,H20
P411,H41
P479,H42
P479,H45
P478,H45
P423,H16
P423,H29
P556,H44
P557,H44
P584,H84
P585,H85
P359,H59
P574,H82
P575,H83
P373,H60
P600,H86
P601,H87
P85,H15
P85,H22
P429,H30
P428,H41
P352,H54
P431,H63
P430,H45
P484,H55
P485,H55
P30,H12
P31,H13
P261,H18
P261,H46
P470,H68
P471,H69
P472,H68
P473,H69
P474,H68
P475,H69
P263,H46
P477,H47
P477,H69
P476,H68
P439,H37
P255,H46
P464,H68
P465,H69
P251,H46
P404,H18
P404,H46
P405,H17
P405,H34
P301,H46
P480,H69
P481,H69
P462,H68
P70,H19
P70,H20
P71,H21
P408,H23
P408,H54
P409,H54
P331,H55
P219,H15
P219,H22
P560,H80
P561,H81
P580,H63
P581,H63
P328,H23
P328,H54
P329,H55
P488,H63
P489,H63
P558,H80
P559,H81
P434,H33
P434,H36
P435,H36
P169,H37
P135,H32
P171,H33
P171,H37
P170,H33
P170,H36
P137,H32
P95,H8
P95,H25
P538,H76
P539,H77
P461,H67
P390,H54
P384,H21
P228,H41
P544,H78
P545,H79
P499,H71
P313,H52
P277,H49
P200,H40
P388,H12
P389,H12
P159,H12
P332,H6
P332,H26
P416,H42
P416,H44
P531,H68
P530,H57
P604,H86
P605,H87
P240,H44
P241,H45
P592,H84
P593,H85
P483,H41
P355,H59
P348,H56
P349,H57
P573,H34
P572,H65
P446,H64
P413,H52
P243,H42
P243,H45
P242,H44
P357,H43
P357,H59
P582,H84
P583,H85
P350,H56
P351,H57
P448,H64
P449,H65
P425,H55
P602,H86
P603,H87
P368,H16
P368,H29
P444,H64
P445,H65
P407,H51
P407,H57
P204,H32
P215,H41
P214,H32
P542,H78
P543,H79
P497,H71
P311,H52
P275,H49
P309,H48
P309,H52
P548,H78
P549,H79
P550,H78
P551,H79
P495,H71
P414,H49
P415,H49
P378,H30
P379,H44
P566,H80
P567,H81
P401,H63
P115,H16
P115,H29
P64,H5
P64,H10
P209,H5
P209,H10
P576,H82
P577,H83
P375,H60
P101,H14
P101,H18
P468,H68
P469,H69
P259,H46
P211,H13
P524,H74
P525,H75
P151,H34
P380,H31
P380,H49
P442,H64
P443,H65
P285,H13
P322,H48
P322,H53
P546,H78
P547,H79
P570,H71
P571,H71
P554,H52
P555,H52
P121,H30
P453,H16
P453,H29
P512,H72
P513,H73
P343,H16
P343,H29
P129,H28
P129,H30
P306,H48
P306,H53
P307,H52
P271,H49
P510,H72
P511,H73
P588,H84
P589,H85
P370,H10
P370,H61
P454,H60
P455,H54
P534,H76
P535,H77
P569,H77
P568,H67
P516,H74
P517,H75
P147,H34
P594,H54
P595,H54
P402,H30
P367,H30
P224,H30
P450,H49
P451,H13
P346,H49
P490,H67
P491,H67
P536,H76
P537,H77
P540,H78
P541,H79
P552,H71
P553,H34
P305,H52
P508,H72
P509,H73
P337,H46
P506,H72
P507,H73
P520,H74
P521,H75
P522,H74
P523,H75
P149,H34
P177,H19
P177,H21
P176,H21
P197,H20
P197,H41
P196,H40
P518,H74
P519,H75
P153,H34
P364,H46
P365,H46
P466,H68
P467,H69
P86,H15
P86,H23
P184,H15
P184,H22
P586,H84
P587,H85
P363,H59
P532,H63
P533,H63
P562,H80
P563,H81
P17,H2
P17,H4
P16,H3
P16,H6
P29,H9
P29,H13
P198,H20
P198,H40
P199,H20
P199,H41
P98,H9
P98,H12
P93,H12
P83,H9
P83,H12
P314,H48
P314,H53
P315,H52
P437,H41
P436,H46
P320,H18
P320,H47
P321,H37
P182,H36
P246,H42
P246,H44
P247,H42
P247,H45
P590,H84
P591,H85
P433,H57
P361,H59
P344,H37
P345,H37
P339,H30
P297,H37
P526,H32
P527,H32
P97,H8
P97,H25
