parasite_leaf:,host_leaf
P98,H45
P98,H46
P99,H47
P89,H23
P89,H44
P67,H21
P67,H25
P82,H40
P83,H41
P210,H63
P211,H63
P162,H62
P180,H47
P181,H47
P126,H44
P127,H44
P27,H18
P27,H22
P213,H63
P212,H19
P187,H22
P187,H59
P5,H3
P5,H5
P56,H10
P56,H17
P57,H17
P18,H10
P18,H16
P123,H36
P123,H51
P166,H64
P167,H65
P230,H50
P231,H54
P204,H19
P205,H67
P192,H50
P193,H50
P139,H47
P128,H50
P164,H64
P165,H65
P110,H36
P110,H51
P178,H50
P179,H50
P135,H50
P53,H27
P53,H37
P64,H24
P64,H26
P148,H58
P149,H59
P169,H51
P169,H65
P168,H64
P37,H24
P37,H26
P93,H38
P93,H43
P114,H36
P114,H51
P115,H50
P224,H37
P225,H37
P209,H27
P209,H37
P216,H71
P217,H42
P215,H71
P194,H70
P232,H76
P233,H77
P221,H40
P197,H68
P197,H72
P234,H78
P235,H79
P238,H80
P239,H81
P62,H5
P62,H29
P124,H29
P125,H41
P207,H5
P207,H28
P222,H74
P223,H74
P219,H75
P177,H26
P46,H8
P46,H13
P47,H13
P236,H78
P237,H79
P199,H72
P240,H80
P241,H81
P144,H13
P39,H24
P39,H27
P226,H67
P227,H67
P172,H66
P158,H60
P159,H61
P228,H26
P229,H26
P203,H26
P174,H66
P175,H67
P200,H38
P200,H43
P201,H16
P84,H42
P118,H42
P119,H42
P87,H43
P96,H41
P97,H41
P80,H40
P188,H35
P189,H53
P161,H35
P95,H16
P190,H52
P191,H31
P121,H53
P43,H15
P43,H31
P106,H14
P106,H48
P152,H60
P153,H61
P154,H60
P155,H61
P156,H60
P157,H61
P171,H48
P171,H54
P170,H54
P143,H55
P141,H48
P141,H55
P140,H48
P140,H54
P150,H60
P151,H61
