parasite_leaf:,host_leaf
P57,H8
P57,H17
P190,H54
P191,H55
P97,H33
P132,H40
P133,H41
P17,H16
P64,H6
P64,H9
P120,H35
P121,H21
P116,H35
P126,H34
P127,H13
P21,H1
P21,H2
P170,H13
P171,H13
P210,H45
P211,H45
P154,H44
P89,H21
P200,H45
P201,H45
P165,H45
P221,H13
P220,H21
P218,H21
P148,H44
P212,H59
P213,H59
P202,H58
P186,H54
P187,H55
P93,H33
P188,H54
P189,H55
P95,H33
P52,H21
P53,H21
P138,H42
P139,H43
P69,H12
P69,H26
P168,H28
P169,H44
P111,H34
P214,H29
P215,H29
P136,H29
P182,H29
P183,H42
P123,H28
P207,H49
P206,H43
P204,H28
P71,H26
P44,H15
P44,H22
P134,H40
P135,H41
P196,H56
P197,H57
P198,H56
P199,H57
P104,H34
P105,H35
P178,H52
P179,H53
P177,H51
P163,H47
P172,H48
P173,H49
P119,H39
P48,H15
P48,H22
P131,H23
P131,H41
P130,H40
P51,H15
P51,H23
P217,H55
P216,H61
P208,H60
P109,H37
P54,H15
P54,H23
P55,H15
P55,H23
P46,H15
P46,H22
P150,H44
P151,H45
P152,H44
P153,H45
P59,H20
P59,H24
P33,H21
P100,H34
P101,H35
P112,H34
P113,H34
P107,H35
P144,H42
P145,H43
P140,H42
P141,H43
P184,H42
P185,H42
P161,H42
P181,H33
P180,H43
P81,H21
P166,H18
P166,H43
P167,H16
P192,H54
P193,H55
P146,H42
P194,H56
P195,H57
P128,H1
P128,H2
P129,H29
