parasite_leaf:,host_leaf
P164,H65
P165,H65
P148,H64
P136,H48
P266,H88
P267,H89
P268,H74
P269,H58
P187,H75
P151,H66
P91,H21
P91,H44
P107,H45
P107,H48
P260,H75
P261,H55
P198,H75
P188,H74
P153,H66
P202,H76
P203,H77
P161,H20
P161,H64
P258,H64
P259,H78
P234,H64
P147,H65
P76,H33
P76,H40
P77,H33
P77,H41
P73,H2
P73,H17
P190,H74
P191,H75
P155,H66
P109,H48
P262,H42
P263,H42
P240,H76
P205,H77
P126,H53
P127,H47
P120,H52
P138,H60
P139,H61
P242,H75
P243,H75
P230,H83
P228,H82
P264,H88
P265,H89
P45,H24
P45,H32
P218,H80
P219,H81
P220,H80
P221,H81
P176,H54
P177,H54
P131,H58
P123,H55
P140,H36
P141,H36
P135,H36
P184,H22
P185,H46
P192,H74
P193,H75
P157,H66
P111,H48
P194,H67
P194,H74
P195,H75
P256,H66
P257,H66
P113,H48
P200,H44
P200,H76
P201,H77
P248,H84
P249,H85
P173,H70
P162,H56
P162,H58
P163,H58
P129,H59
P226,H64
P227,H64
P196,H73
P232,H73
P233,H62
P208,H73
P174,H72
P33,H26
P225,H28
P225,H46
P224,H46
P97,H47
P61,H18
P61,H29
P98,H46
P99,H47
P100,H28
P100,H46
P101,H47
P39,H29
P247,H30
P246,H68
P169,H69
P210,H17
P210,H78
P211,H79
P170,H68
P171,H69
P244,H30
P245,H79
P166,H12
P166,H68
P167,H69
P66,H31
P66,H39
P222,H80
P223,H81
P206,H62
P145,H63
P57,H30
P84,H42
P85,H43
P143,H38
P143,H63
P255,H43
P254,H62
P237,H62
P238,H30
P239,H30
P179,H30
P252,H86
P253,H87
P115,H48
P216,H35
P217,H35
P80,H31
P80,H38
P214,H78
P215,H79
P180,H42
P181,H42
P83,H39
P83,H43
P212,H78
P213,H79
P250,H34
P250,H86
P251,H87
