parasite_leaf:,host_leaf
P110,H60
P111,H61
P25,H21
P92,H18
P93,H18
P54,H36
P55,H37
P45,H33
P35,H2
P35,H25
P30,H15
P87,H43
P87,H53
P86,H52
P94,H53
P95,H53
P88,H52
P72,H48
P73,H49
P26,H17
P26,H23
P112,H22
P112,H35
P113,H53
P77,H35
P75,H45
P48,H34
P56,H38
P57,H39
P116,H44
P117,H44
P105,H39
P85,H41
P85,H44
P83,H44
P65,H45
P61,H40
P78,H50
P79,H51
P114,H21
P115,H38
P108,H59
P98,H58
P97,H56
P100,H54
P101,H54
P66,H46
P67,H47
P70,H29
P71,H29
P120,H12
P121,H12
P28,H17
P28,H23
P38,H17
P38,H22
P50,H34
P51,H35
P52,H34
P53,H35
P106,H39
P107,H39
P102,H38
P59,H39
P81,H21
P80,H25
P119,H54
P118,H24
