102	103
102	104
104	105
104	106
103	107
103	108
105	109
105	1
106	67
106	68
109	110
109	111
108	112
108	69
107	113
107	114
110	115
110	116
113	117
113	118
115	119
115	2
111	120
111	70
114	121
114	122
116	123
116	3
119	124
119	125
112	71
112	126
123	127
123	128
117	72
117	73
124	129
124	74
120	130
120	131
121	132
121	133
127	134
127	135
125	136
125	137
128	138
128	139
129	140
129	141
130	142
130	75
132	143
132	76
134	144
134	145
136	146
136	147
138	148
138	149
149	150
149	77
141	151
141	152
150	153
150	154
126	78
126	155
140	156
140	157
142	79
142	158
143	80
143	159
144	160
144	81
146	161
146	82
148	162
148	163
118	83
118	84
131	164
131	165
137	166
137	167
135	168
135	169
139	4
139	170
164	85
164	171
133	86
133	87
165	88
165	172
167	173
167	89
163	5
163	90
160	174
160	175
168	91
168	6
158	92
158	176
152	177
152	178
172	179
172	7
173	180
173	8
169	181
169	93
170	182
170	94
171	95
171	96
166	9
166	10
177	183
177	11
153	97
153	12
151	13
151	14
154	98
154	15
145	16
145	17
147	18
147	19
178	20
178	21
122	22
122	184
155	185
155	186
157	187
157	23
176	188
176	189
187	99
187	100
159	24
159	25
161	190
161	191
162	192
162	193
183	26
183	101
184	27
184	28
189	29
189	30
188	31
188	32
156	194
156	33
174	195
174	34
190	196
190	35
192	197
192	36
193	198
193	37
191	199
191	38
179	39
179	40
180	41
180	42
181	43
181	44
182	45
182	46
175	200
175	201
194	47
194	48
195	49
195	50
196	51
196	52
197	53
197	54
186	55
186	56
198	57
198	58
185	59
185	60
200	61
200	62
199	63
199	64
201	65
201	66
