100	4
101	3
102	3
103	9
104	15
105	9
106	12
107	12
108	9
109	9
110	8
111	8
112	7
113	8
114	8
115	7
116	8
117	7
118	8
119	7
120	8
121	3
122	15
123	15
124	15
125	7
125	15
126	3
127	3
128	15
129	15
130	15
131	15
132	14
133	14
134	14
135	14
136	14
137	14
138	10
139	11
140	10
141	11
142	10
143	11
144	10
145	11
146	13
146	0
146	2
146	40
147	0
148	13
148	0
148	2
148	40
149	0
150	13
150	0
150	2
150	40
151	0
152	13
152	0
152	2
152	40
153	0
154	4
154	0
155	0
156	13
156	0
156	2
156	40
157	0
158	4
158	0
159	0
160	2
160	0
161	0
162	13
162	0
162	2
162	40
163	0
164	2
164	0
165	0
